MH,FITNESS
SCA,16.96346283184761
SCA,7.549516567451064e-15
SCA,0.3826747563751991
SCA,3.8470275187663116e-07
SCA,20.09977663450144
SCA,0.1633985076100761
SCA,20.081961736100546
SCA,3.996802888650564e-15
SCA,20.13687920207376
SCA,20.0860340006821
SCA,20.029571009500067
SCA,3.996802888650564e-15
SCA,9.903528254040856
SCA,20.020254119273197
SCA,7.549516567451064e-15
SCA,2.480609271815116
SCA,11.179784577570866
SCA,18.77825749501657
SCA,3.996802888650564e-15
SCA,3.996802888650564e-15
SCA,20.13944828425129
SCA,6.996306129516567
SCA,14.170732329572871
SCA,20.09625264528729
SCA,20.084172444905075
SCA,20.09248892030353
SCA,20.0871801929824
SCA,0.2162366648137177
SCA,20.13346119058369
SCA,3.996802888650564e-15
SCA,0.0001464106029094
PSA,19.96299480756293
PSA,19.95385932661661
PSA,16.18234809918636
PSA,19.95873276408109
PSA,19.95872386451606
PSA,19.96299872791841
PSA,19.96299480756293
PSA,19.96299480756293
PSA,19.95871941389744
PSA,19.96299480756293
PSA,19.96299480756293
PSA,19.95871941389744
PSA,19.96299872791841
PSA,19.95871496272131
PSA,19.96299480756293
PSA,19.95872386451606
PSA,19.96299480756293
PSA,18.09267686430253
PSA,18.076350460795688
PSA,19.96299480756293
PSA,19.96299480756293
PSA,19.95871941389744
PSA,19.958755003242903
PSA,19.96299480756293
PSA,19.953854260183977
PSA,19.95871941389744
PSA,19.96299480756293
PSA,19.96299480756293
PSA,19.96299480756293
PSA,19.95872386451606
PSA,19.96299480756293
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GWO,4.440892098500626e-16
GO,0.32308771054003
GO,0.3571901031432571
GO,0.3570674162010729
GO,0.4159166051291412
GO,0.3793200584239895
GO,0.4384393959067023
GO,0.5389344139716852
GO,0.3212334524171365
GO,0.2320059703394332
GO,0.3313371294845493
GO,0.3529008860466232
GO,0.3507895678460326
GO,0.468851185179258
GO,0.3732510455481841
GO,0.2602475101359158
GO,0.5373662597196014
GO,0.3371993135586781
GO,0.1960804176020905
GO,0.5534279547545471
GO,0.4507968124870314
GO,0.3268477212986949
GO,0.2826786636209957
GO,0.3566797949124596
GO,0.4552801084386435
GO,0.2268764312398521
GO,0.7338915437565956
GO,0.2993085551763781
GO,0.337564628870187
GO,0.370197561990278
GO,0.3278729755523852
GO,0.5627234576042146
