iter,fitness,time,XPL,XPT,DIV
0,248010.0,0.535,100.0,0.0,0.488
1,150877.0,4.345,46.31,53.69,0.226
2,89710.0,4.33,28.69,71.31,0.14
3,53766.0,4.354,17.21,82.79,0.084
4,31863.0,4.392,10.45,89.55,0.051
5,17685.0,4.308,6.35,93.65,0.031
6,9758.0,4.311,3.69,96.31,0.018
7,5055.0,6.979,2.25,97.75,0.011
8,2524.0,26.316,1.43,98.57,0.007
9,1260.0,52.977,1.23,98.77,0.006
10,483.0,65.861,1.02,98.98,0.005
11,126.0,64.751,0.61,99.39,0.003
12,68.0,61.686,0.41,99.59,0.002
13,62.0,58.955,0.41,99.59,0.002
14,61.0,60.926,0.2,99.8,0.001
15,60.0,63.943,0.41,99.59,0.002
16,60.0,61.537,0.41,99.59,0.002
17,60.0,59.311,0.41,99.59,0.002
18,60.0,62.364,0.41,99.59,0.002
19,60.0,60.292,0.41,99.59,0.002
20,59.0,60.802,0.41,99.59,0.002
21,59.0,59.07,0.41,99.59,0.002
22,59.0,61.14,0.41,99.59,0.002
23,59.0,60.181,0.41,99.59,0.002
24,58.0,55.436,0.41,99.59,0.002
25,58.0,55.604,0.41,99.59,0.002
26,58.0,55.974,0.41,99.59,0.002
27,58.0,55.003,0.41,99.59,0.002
28,58.0,56.815,0.41,99.59,0.002
29,58.0,57.621,0.41,99.59,0.002
30,58.0,60.415,0.41,99.59,0.002
