iter,fitness,time,XPL,XPT,DIV
0,47481.0,0.077,100.0,0.0,0.488
1,31574.0,0.831,38.52,61.48,0.188
2,20856.0,0.789,26.02,73.98,0.127
3,13553.0,0.829,17.21,82.79,0.084
4,8277.0,1.147,11.89,88.11,0.058
5,5113.0,2.064,8.81,91.19,0.043
6,2760.0,2.737,6.76,93.24,0.033
7,1624.0,3.3,4.92,95.08,0.024
8,965.0,3.576,3.48,96.52,0.017
9,576.0,3.63,2.66,97.34,0.013
10,430.0,3.268,2.05,97.95,0.01
11,346.0,3.097,1.23,98.77,0.006
12,336.0,3.299,1.02,98.98,0.005
13,327.0,3.051,1.02,98.98,0.005
14,324.0,3.467,1.02,98.98,0.005
15,324.0,3.532,0.82,99.18,0.004
16,321.0,3.252,0.82,99.18,0.004
17,321.0,3.361,1.02,98.98,0.005
18,321.0,3.33,1.02,98.98,0.005
19,320.0,3.519,1.02,98.98,0.005
20,319.0,3.718,1.02,98.98,0.005
21,319.0,3.483,1.02,98.98,0.005
22,319.0,3.823,1.02,98.98,0.005
23,319.0,3.521,1.02,98.98,0.005
24,319.0,3.597,1.02,98.98,0.005
25,319.0,3.363,1.02,98.98,0.005
26,319.0,3.729,1.02,98.98,0.005
27,319.0,3.55,1.02,98.98,0.005
28,319.0,3.352,1.02,98.98,0.005
29,318.0,3.528,1.02,98.98,0.005
30,318.0,3.359,1.02,98.98,0.005
