iter,fitness,time,XPL,XPT,DIV
0,72290.0,0.103,100.0,0.0,0.488
1,48840.0,1.14,40.16,59.84,0.196
2,32264.0,1.172,27.66,72.34,0.135
3,21138.0,1.141,18.44,81.56,0.09
4,13775.0,1.121,12.5,87.5,0.061
5,8855.0,1.146,8.2,91.8,0.04
6,5489.0,1.156,5.33,94.67,0.026
7,3218.0,1.881,3.69,96.31,0.018
8,1983.0,3.168,2.87,97.13,0.014
9,994.0,4.034,2.25,97.75,0.011
10,507.0,4.601,1.43,98.57,0.007
11,215.0,4.287,1.02,98.98,0.005
12,121.0,4.566,0.82,99.18,0.004
13,89.0,4.511,0.41,99.59,0.002
14,87.0,4.495,0.41,99.59,0.002
15,86.0,4.578,0.41,99.59,0.002
16,85.0,4.377,0.2,99.8,0.001
17,83.0,4.532,0.41,99.59,0.002
18,82.0,4.45,0.41,99.59,0.002
19,82.0,4.221,0.41,99.59,0.002
20,82.0,4.445,0.2,99.8,0.001
21,82.0,4.57,0.2,99.8,0.001
22,82.0,4.051,0.2,99.8,0.001
23,82.0,4.214,0.2,99.8,0.001
24,82.0,3.942,0.2,99.8,0.001
25,82.0,4.056,0.2,99.8,0.001
26,82.0,4.132,0.2,99.8,0.001
27,82.0,4.053,0.2,99.8,0.001
28,82.0,4.148,0.2,99.8,0.001
29,82.0,4.503,0.41,99.59,0.002
30,82.0,4.021,0.2,99.8,0.001
