iter,fitness,time,XPL,XPT,DIV
0,48178.0,0.067,100.0,0.0,0.488
1,14601.0,0.813,44.06,55.94,0.215
2,2579.0,2.849,13.93,86.07,0.068
3,363.0,4.06,3.89,96.11,0.019
4,328.0,2.546,1.43,98.57,0.007
5,324.0,2.296,0.82,99.18,0.004
6,323.0,2.156,0.82,99.18,0.004
7,321.0,2.111,0.82,99.18,0.004
8,321.0,2.143,0.61,99.39,0.003
9,321.0,2.076,0.61,99.39,0.003
10,321.0,2.158,0.61,99.39,0.003
11,321.0,2.081,0.61,99.39,0.003
12,321.0,2.109,0.61,99.39,0.003
13,321.0,2.176,0.82,99.18,0.004
14,320.0,2.067,0.61,99.39,0.003
15,320.0,2.308,0.82,99.18,0.004
16,320.0,2.21,0.82,99.18,0.004
17,320.0,2.23,0.82,99.18,0.004
18,319.0,2.131,0.82,99.18,0.004
19,318.0,2.103,0.82,99.18,0.004
20,318.0,2.215,0.82,99.18,0.004
21,318.0,2.149,0.82,99.18,0.004
22,318.0,2.155,0.82,99.18,0.004
23,318.0,2.207,0.82,99.18,0.004
24,318.0,2.254,0.82,99.18,0.004
25,318.0,2.13,0.82,99.18,0.004
26,318.0,2.251,0.82,99.18,0.004
27,318.0,2.25,0.82,99.18,0.004
28,318.0,2.099,0.82,99.18,0.004
29,318.0,2.157,0.82,99.18,0.004
30,318.0,2.167,0.61,99.39,0.003
