iter,fitness,time,XPL,XPT,DIV
0,23112.0,0.035,100.0,0.0,0.488
1,23112.0,0.057,77.46,22.54,0.378
2,23011.0,0.063,75.41,24.59,0.368
3,22116.0,0.061,77.46,22.54,0.378
4,22116.0,0.059,78.69,21.31,0.384
5,22116.0,0.055,77.46,22.54,0.378
6,22116.0,0.057,78.48,21.52,0.383
7,22116.0,0.056,77.87,22.13,0.38
8,21489.0,0.054,75.82,24.18,0.37
9,21489.0,0.054,77.66,22.34,0.379
10,21489.0,0.057,78.07,21.93,0.381
11,21489.0,0.055,78.48,21.52,0.383
12,21489.0,0.06,78.48,21.52,0.383
13,21489.0,0.056,77.46,22.54,0.378
14,21489.0,0.055,78.48,21.52,0.383
15,21398.0,0.055,76.84,23.16,0.375
16,21398.0,0.057,76.84,23.16,0.375
17,21398.0,0.058,76.43,23.57,0.373
18,21398.0,0.058,77.87,22.13,0.38
19,21398.0,0.059,77.66,22.34,0.379
20,21398.0,0.058,75.82,24.18,0.37
21,20575.0,0.054,77.66,22.34,0.379
22,20575.0,0.055,77.66,22.34,0.379
23,20575.0,0.059,75.41,24.59,0.368
24,20575.0,0.058,76.84,23.16,0.375
25,20575.0,0.056,78.69,21.31,0.384
26,20575.0,0.055,78.07,21.93,0.381
27,20575.0,0.057,77.46,22.54,0.378
28,20575.0,0.056,77.66,22.34,0.379
29,20575.0,0.06,76.02,23.98,0.371
30,20575.0,0.056,77.87,22.13,0.38
