iter,fitness,time,XPL,XPT,DIV
0,47652.0,0.072,100.0,0.0,0.488
1,28249.0,0.725,44.67,55.33,0.218
2,16337.0,0.718,26.84,73.16,0.131
3,8897.0,0.886,15.78,84.22,0.077
4,4836.0,1.925,10.66,89.34,0.052
5,2636.0,3.043,7.17,92.83,0.035
6,1420.0,3.387,5.74,94.26,0.028
7,720.0,3.624,4.1,95.9,0.02
8,420.0,3.477,2.87,97.13,0.014
9,349.0,3.606,2.05,97.95,0.01
10,338.0,3.965,1.64,98.36,0.008
11,330.0,3.812,1.43,98.57,0.007
12,328.0,3.592,1.23,98.77,0.006
13,325.0,3.582,1.02,98.98,0.005
14,324.0,3.461,0.82,99.18,0.004
15,324.0,3.437,0.82,99.18,0.004
16,322.0,3.499,1.02,98.98,0.005
17,322.0,3.493,1.02,98.98,0.005
18,322.0,3.385,1.02,98.98,0.005
19,319.0,3.211,1.02,98.98,0.005
20,319.0,3.413,1.02,98.98,0.005
21,319.0,3.314,0.82,99.18,0.004
22,317.0,3.101,1.02,98.98,0.005
23,317.0,3.014,0.82,99.18,0.004
24,317.0,3.065,0.82,99.18,0.004
25,317.0,2.976,0.82,99.18,0.004
26,316.0,3.069,0.82,99.18,0.004
27,316.0,3.266,0.82,99.18,0.004
28,316.0,3.002,0.82,99.18,0.004
29,316.0,3.013,1.02,98.98,0.005
30,316.0,3.221,1.02,98.98,0.005
