iter,fitness,time,XPL,XPT,DIV
0,246134.0,0.505,100.0,0.0,0.488
1,169639.0,4.368,40.78,59.22,0.199
2,116930.0,4.414,28.28,71.72,0.138
3,78627.0,4.396,19.67,80.33,0.096
4,52238.0,4.347,13.32,86.68,0.065
5,34584.0,4.419,8.81,91.19,0.043
6,22943.0,4.419,5.94,94.06,0.029
7,14284.0,9.029,4.1,95.9,0.02
8,9245.0,37.709,3.07,96.93,0.015
9,5534.0,70.525,2.46,97.54,0.012
10,3411.0,91.057,1.84,98.16,0.009
11,1710.0,107.574,1.43,98.57,0.007
12,1018.0,106.564,1.02,98.98,0.005
13,532.0,101.651,0.82,99.18,0.004
14,290.0,107.402,0.61,99.39,0.003
15,194.0,100.929,0.61,99.39,0.003
16,185.0,101.91,0.41,99.59,0.002
17,177.0,92.213,0.41,99.59,0.002
18,175.0,89.049,0.41,99.59,0.002
19,173.0,88.194,0.2,99.8,0.001
20,172.0,87.781,0.2,99.8,0.001
21,171.0,88.655,0.2,99.8,0.001
22,170.0,97.97,0.2,99.8,0.001
23,169.0,91.14,0.2,99.8,0.001
24,169.0,91.085,0.2,99.8,0.001
25,169.0,88.665,0.2,99.8,0.001
26,168.0,92.182,0.2,99.8,0.001
27,168.0,91.112,0.2,99.8,0.001
28,168.0,91.811,0.2,99.8,0.001
29,168.0,90.497,0.2,99.8,0.001
30,168.0,89.518,0.2,99.8,0.001
