iter,fitness,time,XPL,XPT,DIV
0,72905.0,0.103,100.0,0.0,0.488
1,43702.0,1.025,45.49,54.51,0.222
2,24983.0,1.004,27.66,72.34,0.135
3,13917.0,1.001,15.98,84.02,0.078
4,7756.0,1.025,9.02,90.98,0.044
5,4059.0,1.387,5.53,94.47,0.027
6,1937.0,2.976,3.89,96.11,0.019
7,877.0,4.286,2.87,97.13,0.014
8,350.0,4.686,2.05,97.95,0.01
9,118.0,4.403,1.23,98.77,0.006
10,76.0,4.421,0.82,99.18,0.004
11,73.0,4.089,0.41,99.59,0.002
12,72.0,4.189,0.41,99.59,0.002
13,72.0,3.803,0.41,99.59,0.002
14,72.0,4.105,0.41,99.59,0.002
15,72.0,4.087,0.41,99.59,0.002
16,72.0,4.051,0.41,99.59,0.002
17,72.0,3.793,0.41,99.59,0.002
18,72.0,3.672,0.41,99.59,0.002
19,72.0,3.71,0.41,99.59,0.002
20,72.0,3.65,0.2,99.8,0.001
21,72.0,3.75,0.2,99.8,0.001
22,72.0,3.868,0.41,99.59,0.002
23,72.0,3.579,0.41,99.59,0.002
24,72.0,3.935,0.41,99.59,0.002
25,72.0,3.673,0.41,99.59,0.002
26,72.0,3.629,0.41,99.59,0.002
27,72.0,3.703,0.41,99.59,0.002
28,72.0,3.75,0.41,99.59,0.002
29,72.0,3.661,0.41,99.59,0.002
30,72.0,3.841,0.41,99.59,0.002
