iter,fitness,time,XPL,XPT,DIV
0,246454.0,0.504,100.0,0.0,0.487
1,96351.0,5.171,46.0,54.0,0.224
2,26735.0,5.226,17.25,82.75,0.084
3,5566.0,58.161,5.54,94.46,0.027
4,1105.0,207.43,2.26,97.74,0.011
5,204.0,155.454,1.03,98.97,0.005
6,183.0,114.717,0.41,99.59,0.002
7,180.0,103.293,0.21,99.79,0.001
8,180.0,98.884,0.21,99.79,0.001
9,180.0,99.699,0.21,99.79,0.001
10,179.0,95.113,0.21,99.79,0.001
11,179.0,96.767,0.21,99.79,0.001
12,177.0,101.939,0.21,99.79,0.001
13,177.0,97.677,0.21,99.79,0.001
14,177.0,97.145,0.21,99.79,0.001
15,177.0,98.945,0.21,99.79,0.001
16,177.0,96.818,0.21,99.79,0.001
17,176.0,96.436,0.21,99.79,0.001
18,176.0,99.284,0.21,99.79,0.001
19,176.0,94.846,0.21,99.79,0.001
20,176.0,94.768,0.21,99.79,0.001
21,176.0,95.388,0.21,99.79,0.001
22,176.0,94.871,0.21,99.79,0.001
23,176.0,94.959,0.21,99.79,0.001
24,176.0,94.124,0.21,99.79,0.001
25,176.0,94.432,0.21,99.79,0.001
26,176.0,98.975,0.21,99.79,0.001
27,176.0,97.664,0.21,99.79,0.001
28,176.0,98.187,0.21,99.79,0.001
29,176.0,90.959,0.21,99.79,0.001
30,176.0,95.158,0.21,99.79,0.001
