iter,fitness,time,XPL,XPT,DIV
0,49382.0,0.066,100.0,0.0,0.488
1,34242.0,0.767,36.27,63.73,0.177
2,25158.0,0.757,21.31,78.69,0.104
3,19214.0,0.76,15.37,84.63,0.075
4,14957.0,0.764,11.89,88.11,0.058
5,10995.0,0.833,9.43,90.57,0.046
6,8292.0,1.049,7.79,92.21,0.038
7,5979.0,1.35,6.76,93.24,0.033
8,4483.0,1.929,5.53,94.47,0.027
9,3151.0,2.167,4.71,95.29,0.023
10,2347.0,2.543,4.1,95.9,0.02
11,1628.0,2.603,3.48,96.52,0.017
12,1004.0,2.74,2.66,97.34,0.013
13,699.0,2.681,2.05,97.95,0.01
14,548.0,2.776,1.84,98.16,0.009
15,416.0,2.822,1.43,98.57,0.007
16,359.0,2.756,1.02,98.98,0.005
17,342.0,2.804,0.82,99.18,0.004
18,335.0,2.803,0.82,99.18,0.004
19,333.0,2.854,0.82,99.18,0.004
20,331.0,2.908,0.82,99.18,0.004
21,328.0,2.964,0.82,99.18,0.004
22,328.0,3.064,0.82,99.18,0.004
23,328.0,2.999,0.82,99.18,0.004
24,325.0,3.151,0.82,99.18,0.004
25,325.0,3.213,0.82,99.18,0.004
26,325.0,3.261,0.82,99.18,0.004
27,324.0,3.29,0.82,99.18,0.004
28,324.0,3.311,0.82,99.18,0.004
29,324.0,3.44,0.82,99.18,0.004
30,324.0,3.438,0.82,99.18,0.004
