iter,fitness,time,XPL,XPT,DIV
0,244902.0,0.501,100.0,0.0,0.488
1,94711.0,5.174,44.88,55.12,0.219
2,27098.0,5.128,16.8,83.2,0.082
3,6402.0,5.678,4.92,95.08,0.024
4,1203.0,69.041,1.84,98.16,0.009
5,107.0,96.025,0.82,99.18,0.004
6,61.0,72.102,0.41,99.59,0.002
7,59.0,65.668,0.41,99.59,0.002
8,57.0,59.888,0.2,99.8,0.001
9,57.0,55.598,0.2,99.8,0.001
10,57.0,48.623,0.2,99.8,0.001
11,57.0,47.832,0.2,99.8,0.001
12,57.0,47.924,0.2,99.8,0.001
13,57.0,50.684,0.2,99.8,0.001
14,57.0,49.74,0.2,99.8,0.001
15,57.0,48.505,0.2,99.8,0.001
16,57.0,49.43,0.2,99.8,0.001
17,57.0,47.437,0.2,99.8,0.001
18,57.0,50.038,0.2,99.8,0.001
19,57.0,50.81,0.2,99.8,0.001
20,57.0,47.724,0.2,99.8,0.001
21,57.0,49.474,0.2,99.8,0.001
22,57.0,49.178,0.2,99.8,0.001
23,57.0,53.013,0.2,99.8,0.001
24,57.0,50.427,0.2,99.8,0.001
25,57.0,48.999,0.2,99.8,0.001
26,57.0,50.316,0.2,99.8,0.001
27,57.0,52.196,0.2,99.8,0.001
28,57.0,48.542,0.2,99.8,0.001
29,57.0,48.009,0.2,99.8,0.001
30,57.0,50.194,0.2,99.8,0.001
