iter,fitness,time,XPL,XPT,DIV
0,70717.0,0.103,100.0,0.0,0.488
1,42144.0,0.994,45.49,54.51,0.222
2,24125.0,0.975,27.87,72.13,0.136
3,13846.0,0.964,16.6,83.4,0.081
4,7827.0,0.983,9.84,90.16,0.048
5,4142.0,1.307,5.94,94.06,0.029
6,1981.0,2.493,3.89,96.11,0.019
7,752.0,4.192,2.66,97.34,0.013
8,352.0,4.545,1.84,98.16,0.009
9,157.0,4.407,1.23,98.77,0.006
10,95.0,4.5,0.61,99.39,0.003
11,87.0,4.597,0.61,99.39,0.003
12,87.0,4.821,0.41,99.59,0.002
13,87.0,4.304,0.41,99.59,0.002
14,86.0,4.335,0.41,99.59,0.002
15,84.0,4.31,0.41,99.59,0.002
16,82.0,4.218,0.41,99.59,0.002
17,81.0,4.144,0.41,99.59,0.002
18,81.0,4.115,0.41,99.59,0.002
19,80.0,3.932,0.2,99.8,0.001
20,80.0,4.049,0.41,99.59,0.002
21,80.0,4.16,0.2,99.8,0.001
22,80.0,4.192,0.41,99.59,0.002
23,80.0,3.962,0.41,99.59,0.002
24,80.0,3.923,0.41,99.59,0.002
25,79.0,4.209,0.41,99.59,0.002
26,79.0,4.295,0.41,99.59,0.002
27,79.0,4.281,0.41,99.59,0.002
28,79.0,4.171,0.41,99.59,0.002
29,79.0,4.384,0.41,99.59,0.002
30,79.0,4.099,0.41,99.59,0.002
