iter,fitness,time,XPL,XPT,DIV
0,245586.0,0.512,100.0,0.0,0.487
1,167594.0,4.371,41.07,58.93,0.2
2,114320.0,4.412,27.93,72.07,0.136
3,77179.0,4.375,19.71,80.29,0.096
4,52333.0,4.383,13.55,86.45,0.066
5,34464.0,4.356,9.45,90.55,0.046
6,21790.0,4.355,6.37,93.63,0.031
7,13554.0,8.62,4.31,95.69,0.021
8,8373.0,31.514,3.08,96.92,0.015
9,5116.0,71.971,2.46,97.54,0.012
10,3083.0,95.768,2.05,97.95,0.01
11,1823.0,100.987,1.44,98.56,0.007
12,981.0,110.455,1.23,98.77,0.006
13,544.0,98.658,1.03,98.97,0.005
14,365.0,95.442,0.62,99.38,0.003
15,258.0,97.762,0.62,99.38,0.003
16,194.0,94.752,0.62,99.38,0.003
17,186.0,94.066,0.41,99.59,0.002
18,184.0,97.389,0.41,99.59,0.002
19,183.0,92.917,0.41,99.59,0.002
20,182.0,93.993,0.41,99.59,0.002
21,182.0,94.769,0.41,99.59,0.002
22,180.0,93.883,0.41,99.59,0.002
23,179.0,97.755,0.41,99.59,0.002
24,179.0,96.631,0.41,99.59,0.002
25,179.0,97.614,0.41,99.59,0.002
26,179.0,96.663,0.41,99.59,0.002
27,179.0,98.803,0.41,99.59,0.002
28,179.0,94.714,0.41,99.59,0.002
29,179.0,97.295,0.41,99.59,0.002
30,179.0,94.859,0.41,99.59,0.002
