iter,fitness,time,XPL,XPT,DIV
0,48660.0,0.066,100.0,0.0,0.487
1,48632.0,0.103,78.64,21.36,0.383
2,48632.0,0.103,78.44,21.56,0.382
3,48632.0,0.103,78.23,21.77,0.381
4,48442.0,0.102,78.23,21.77,0.381
5,47462.0,0.101,75.77,24.23,0.369
6,47462.0,0.101,77.41,22.59,0.377
7,47416.0,0.1,77.82,22.18,0.379
8,46575.0,0.1,78.23,21.77,0.381
9,46477.0,0.101,77.0,23.0,0.375
10,46477.0,0.101,77.21,22.79,0.376
11,46477.0,0.1,77.62,22.38,0.378
12,46477.0,0.1,78.44,21.56,0.382
13,46477.0,0.1,78.23,21.77,0.381
14,46477.0,0.101,78.64,21.36,0.383
15,46477.0,0.101,76.8,23.2,0.374
16,46477.0,0.102,77.41,22.59,0.377
17,46477.0,0.1,77.82,22.18,0.379
18,46477.0,0.1,78.23,21.77,0.381
19,46477.0,0.1,78.23,21.77,0.381
20,46477.0,0.099,78.44,21.56,0.382
21,46477.0,0.101,78.85,21.15,0.384
22,46477.0,0.102,78.64,21.36,0.383
23,46477.0,0.103,78.64,21.36,0.383
24,46477.0,0.101,78.23,21.77,0.381
25,46477.0,0.102,78.03,21.97,0.38
26,46477.0,0.101,78.64,21.36,0.383
27,46477.0,0.1,77.62,22.38,0.378
28,46477.0,0.1,78.64,21.36,0.383
29,46477.0,0.101,78.03,21.97,0.38
30,46477.0,0.101,78.85,21.15,0.384
