iter,fitness,time,XPL,XPT,DIV
0,23441.0,0.036,100.0,0.0,0.487
1,23428.0,0.057,77.62,22.38,0.378
2,23428.0,0.054,78.23,21.77,0.381
3,22993.0,0.055,79.26,20.74,0.386
4,22993.0,0.056,78.23,21.77,0.381
5,22993.0,0.056,78.23,21.77,0.381
6,22993.0,0.055,77.82,22.18,0.379
7,22993.0,0.056,78.03,21.97,0.38
8,22993.0,0.056,78.64,21.36,0.383
9,22993.0,0.054,77.41,22.59,0.377
10,22928.0,0.056,79.26,20.74,0.386
11,22928.0,0.058,78.44,21.56,0.382
12,22928.0,0.056,77.62,22.38,0.378
13,22928.0,0.058,78.64,21.36,0.383
14,22928.0,0.054,78.03,21.97,0.38
15,22928.0,0.055,77.41,22.59,0.377
16,22509.0,0.056,78.44,21.56,0.382
17,22509.0,0.055,77.82,22.18,0.379
18,22509.0,0.054,76.18,23.82,0.371
19,22509.0,0.058,77.82,22.18,0.379
20,22509.0,0.057,78.64,21.36,0.383
21,22509.0,0.055,78.03,21.97,0.38
22,22509.0,0.057,77.41,22.59,0.377
23,22509.0,0.057,78.44,21.56,0.382
24,22509.0,0.056,77.62,22.38,0.378
25,22509.0,0.058,78.64,21.36,0.383
26,22509.0,0.055,77.82,22.18,0.379
27,22509.0,0.056,78.64,21.36,0.383
28,22509.0,0.057,78.44,21.56,0.382
29,22509.0,0.055,79.26,20.74,0.386
30,22376.0,0.055,74.74,25.26,0.364
