iter,fitness,time,XPL,XPT,DIV
0,23526.0,0.035,100.0,0.0,0.488
1,8211.0,0.673,44.47,55.53,0.217
2,2080.0,2.68,20.08,79.92,0.098
3,769.0,2.833,6.97,93.03,0.034
4,544.0,2.106,3.07,96.93,0.015
5,533.0,1.85,1.64,98.36,0.008
6,524.0,1.786,1.64,98.36,0.008
7,524.0,1.818,1.43,98.57,0.007
8,523.0,1.936,1.84,98.16,0.009
9,523.0,1.778,1.43,98.57,0.007
10,523.0,1.808,1.43,98.57,0.007
11,522.0,1.808,1.64,98.36,0.008
12,522.0,1.866,1.84,98.16,0.009
13,522.0,1.83,1.64,98.36,0.008
14,522.0,1.798,1.43,98.57,0.007
15,522.0,1.812,1.84,98.16,0.009
16,522.0,1.787,1.64,98.36,0.008
17,522.0,1.816,1.64,98.36,0.008
18,522.0,1.858,1.43,98.57,0.007
19,522.0,1.805,1.43,98.57,0.007
20,522.0,1.725,1.43,98.57,0.007
21,522.0,1.859,1.43,98.57,0.007
22,522.0,1.938,1.64,98.36,0.008
23,522.0,1.989,1.64,98.36,0.008
24,522.0,1.88,1.64,98.36,0.008
25,522.0,1.909,1.64,98.36,0.008
26,522.0,1.955,1.43,98.57,0.007
27,522.0,1.861,1.43,98.57,0.007
28,522.0,1.871,1.43,98.57,0.007
29,522.0,1.989,1.64,98.36,0.008
30,522.0,1.88,1.64,98.36,0.008
