iter,fitness,time,XPL,XPT,DIV
0,245448.0,0.543,100.0,0.0,0.487
1,119512.0,4.763,46.61,53.39,0.227
2,57610.0,4.678,22.59,77.41,0.11
3,29205.0,4.712,10.88,89.12,0.053
4,14337.0,4.657,5.54,94.46,0.027
5,7179.0,5.137,2.87,97.13,0.014
6,2999.0,26.2,1.64,98.36,0.008
7,1266.0,59.624,1.23,98.77,0.006
8,351.0,77.068,0.82,99.18,0.004
9,75.0,83.0,0.62,99.38,0.003
10,62.0,65.103,0.41,99.59,0.002
11,59.0,60.731,0.21,99.79,0.001
12,58.0,55.819,0.21,99.79,0.001
13,58.0,57.904,0.21,99.79,0.001
14,58.0,51.209,0.21,99.79,0.001
15,58.0,51.425,0.21,99.79,0.001
16,58.0,51.572,0.21,99.79,0.001
17,58.0,50.481,0.21,99.79,0.001
18,58.0,47.793,0.0,100.0,0.0
19,58.0,48.136,0.21,99.79,0.001
20,58.0,54.483,0.21,99.79,0.001
21,58.0,50.866,0.21,99.79,0.001
22,58.0,49.263,0.0,100.0,0.0
23,58.0,49.082,0.21,99.79,0.001
24,58.0,50.301,0.0,100.0,0.0
25,58.0,47.588,0.21,99.79,0.001
26,58.0,46.465,0.21,99.79,0.001
27,58.0,47.803,0.21,99.79,0.001
28,58.0,46.936,0.21,99.79,0.001
29,58.0,47.091,0.0,100.0,0.0
30,58.0,49.62,0.21,99.79,0.001
