iter,fitness,time,XPL,XPT,DIV
0,71341.0,0.12,100.0,0.0,0.487
1,26710.0,1.267,45.38,54.62,0.221
2,7299.0,1.244,15.81,84.19,0.077
3,1362.0,5.797,5.34,94.66,0.026
4,120.0,10.069,2.05,97.95,0.01
5,87.0,6.164,0.82,99.18,0.004
6,86.0,5.533,0.41,99.59,0.002
7,83.0,4.981,0.41,99.59,0.002
8,82.0,5.531,0.41,99.59,0.002
9,82.0,5.58,0.62,99.38,0.003
10,81.0,5.678,0.62,99.38,0.003
11,81.0,5.62,0.62,99.38,0.003
12,81.0,5.54,0.41,99.59,0.002
13,81.0,4.784,0.41,99.59,0.002
14,81.0,5.351,0.41,99.59,0.002
15,81.0,5.422,0.41,99.59,0.002
16,81.0,4.866,0.62,99.38,0.003
17,81.0,5.35,0.41,99.59,0.002
18,81.0,5.796,0.62,99.38,0.003
19,81.0,5.618,0.62,99.38,0.003
20,81.0,5.974,0.62,99.38,0.003
21,81.0,5.561,0.62,99.38,0.003
22,81.0,5.982,0.62,99.38,0.003
23,81.0,5.05,0.62,99.38,0.003
24,81.0,5.83,0.62,99.38,0.003
25,81.0,5.425,0.62,99.38,0.003
26,81.0,4.982,0.41,99.59,0.002
27,81.0,5.232,0.62,99.38,0.003
28,81.0,5.512,0.62,99.38,0.003
29,81.0,5.375,0.62,99.38,0.003
30,81.0,5.798,0.62,99.38,0.003
