iter,fitness,time,XPL,XPT,DIV
0,48556.0,0.07,100.0,0.0,0.488
1,32705.0,0.778,39.96,60.04,0.195
2,21864.0,0.78,26.64,73.36,0.13
3,13615.0,0.822,18.24,81.76,0.089
4,8129.0,1.225,12.3,87.7,0.06
5,4785.0,1.994,8.81,91.19,0.043
6,2913.0,3.023,6.97,93.03,0.034
7,1734.0,3.183,4.71,95.29,0.023
8,790.0,3.412,3.07,96.93,0.015
9,490.0,3.28,2.25,97.75,0.011
10,394.0,3.231,1.64,98.36,0.008
11,336.0,3.183,1.02,98.98,0.005
12,325.0,3.259,0.82,99.18,0.004
13,318.0,3.407,1.02,98.98,0.005
14,315.0,3.555,0.82,99.18,0.004
15,315.0,3.331,0.82,99.18,0.004
16,315.0,3.306,0.82,99.18,0.004
17,315.0,3.274,1.02,98.98,0.005
18,315.0,3.203,0.82,99.18,0.004
19,315.0,3.223,0.82,99.18,0.004
20,315.0,3.301,0.82,99.18,0.004
21,315.0,3.219,0.82,99.18,0.004
22,315.0,3.367,0.82,99.18,0.004
23,315.0,3.197,0.82,99.18,0.004
24,315.0,3.18,0.82,99.18,0.004
25,315.0,3.128,1.02,98.98,0.005
26,315.0,3.126,1.02,98.98,0.005
27,315.0,3.425,0.82,99.18,0.004
28,315.0,3.231,0.82,99.18,0.004
29,315.0,3.23,0.82,99.18,0.004
30,315.0,3.494,0.82,99.18,0.004
