iter,fitness,time,XPL,XPT,DIV
0,48241.0,0.068,100.0,0.0,0.488
1,32673.0,0.882,35.66,64.34,0.174
2,23964.0,0.807,20.08,79.92,0.098
3,18368.0,0.828,14.55,85.45,0.071
4,13903.0,0.983,11.07,88.93,0.054
5,10407.0,1.126,8.81,91.19,0.043
6,7297.0,1.358,6.97,93.03,0.034
7,4989.0,1.876,5.94,94.06,0.029
8,3594.0,2.547,4.3,95.7,0.021
9,2439.0,2.956,3.48,96.52,0.017
10,1604.0,2.711,2.87,97.13,0.014
11,1165.0,2.753,2.46,97.54,0.012
12,816.0,2.543,1.64,98.36,0.008
13,565.0,2.721,1.64,98.36,0.008
14,440.0,2.687,1.23,98.77,0.006
15,362.0,2.584,1.02,98.98,0.005
16,334.0,2.945,1.02,98.98,0.005
17,329.0,2.974,0.82,99.18,0.004
18,328.0,2.995,0.61,99.39,0.003
19,327.0,3.143,0.61,99.39,0.003
20,326.0,2.904,0.61,99.39,0.003
21,326.0,3.303,0.61,99.39,0.003
22,326.0,3.221,0.61,99.39,0.003
23,324.0,3.704,0.61,99.39,0.003
24,324.0,3.425,0.82,99.18,0.004
25,324.0,3.372,0.82,99.18,0.004
26,324.0,3.316,0.82,99.18,0.004
27,324.0,3.177,0.82,99.18,0.004
28,324.0,3.257,0.82,99.18,0.004
29,324.0,3.313,0.82,99.18,0.004
30,324.0,3.181,0.61,99.39,0.003
