iter,fitness,time,XPL,XPT,DIV
0,49308.0,0.074,100.0,0.0,0.487
1,32994.0,0.785,39.63,60.37,0.193
2,22135.0,0.77,27.1,72.9,0.132
3,13924.0,0.824,18.69,81.31,0.091
4,8840.0,1.08,12.11,87.89,0.059
5,5178.0,1.68,9.24,90.76,0.045
6,3006.0,2.423,6.37,93.63,0.031
7,1773.0,2.866,4.93,95.07,0.024
8,1059.0,3.085,3.49,96.51,0.017
9,661.0,3.312,2.67,97.33,0.013
10,442.0,3.34,2.05,97.95,0.01
11,363.0,3.361,2.05,97.95,0.01
12,342.0,3.198,1.44,98.56,0.007
13,331.0,3.028,1.03,98.97,0.005
14,327.0,3.154,0.82,99.18,0.004
15,326.0,3.244,0.82,99.18,0.004
16,326.0,3.113,0.82,99.18,0.004
17,325.0,3.387,0.82,99.18,0.004
18,324.0,3.468,0.82,99.18,0.004
19,323.0,3.035,0.62,99.38,0.003
20,322.0,3.39,0.62,99.38,0.003
21,322.0,3.088,0.62,99.38,0.003
22,322.0,3.113,0.62,99.38,0.003
23,322.0,3.009,0.62,99.38,0.003
24,322.0,3.166,0.62,99.38,0.003
25,322.0,3.176,0.62,99.38,0.003
26,322.0,3.207,0.62,99.38,0.003
27,322.0,3.172,0.82,99.18,0.004
28,322.0,3.291,0.62,99.38,0.003
29,322.0,3.245,0.62,99.38,0.003
30,322.0,3.163,0.62,99.38,0.003
