iter,fitness,time,XPL,XPT,DIV
0,47945.0,0.066,100.0,0.0,0.488
1,22521.0,0.792,44.06,55.94,0.215
2,10191.0,0.951,21.93,78.07,0.107
3,4636.0,2.239,12.3,87.7,0.06
4,1851.0,3.715,7.99,92.01,0.039
5,828.0,3.824,4.3,95.7,0.021
6,396.0,4.242,2.87,97.13,0.014
7,344.0,3.663,1.84,98.16,0.009
8,337.0,3.334,1.02,98.98,0.005
9,329.0,3.317,0.82,99.18,0.004
10,327.0,3.192,0.82,99.18,0.004
11,324.0,3.161,0.82,99.18,0.004
12,323.0,3.218,0.82,99.18,0.004
13,323.0,3.164,0.82,99.18,0.004
14,323.0,3.26,0.61,99.39,0.003
15,322.0,3.154,0.61,99.39,0.003
16,322.0,3.197,0.61,99.39,0.003
17,322.0,3.183,0.61,99.39,0.003
18,322.0,3.105,0.61,99.39,0.003
19,322.0,3.078,0.61,99.39,0.003
20,322.0,3.117,0.61,99.39,0.003
21,322.0,3.103,0.61,99.39,0.003
22,322.0,2.981,0.61,99.39,0.003
23,322.0,3.098,0.61,99.39,0.003
24,322.0,3.033,0.61,99.39,0.003
25,322.0,2.957,0.61,99.39,0.003
26,322.0,2.95,0.61,99.39,0.003
27,322.0,3.003,0.61,99.39,0.003
28,322.0,3.072,0.61,99.39,0.003
29,322.0,3.15,0.61,99.39,0.003
30,322.0,3.124,0.61,99.39,0.003
