iter,fitness,time,XPL,XPT,DIV
0,248381.0,0.507,100.0,0.0,0.488
1,95070.0,5.154,46.31,53.69,0.226
2,28687.0,5.116,17.21,82.79,0.084
3,6075.0,59.205,5.53,94.47,0.027
4,974.0,217.462,2.25,97.75,0.011
5,243.0,155.446,1.02,98.98,0.005
6,185.0,119.366,0.61,99.39,0.003
7,181.0,107.689,0.41,99.59,0.002
8,179.0,104.422,0.41,99.59,0.002
9,178.0,104.13,0.41,99.59,0.002
10,178.0,99.447,0.41,99.59,0.002
11,178.0,95.645,0.2,99.8,0.001
12,178.0,92.851,0.2,99.8,0.001
13,178.0,97.836,0.2,99.8,0.001
14,178.0,101.277,0.2,99.8,0.001
15,178.0,97.938,0.2,99.8,0.001
16,178.0,99.506,0.2,99.8,0.001
17,177.0,100.648,0.2,99.8,0.001
18,177.0,99.939,0.2,99.8,0.001
19,177.0,91.213,0.2,99.8,0.001
20,177.0,95.939,0.2,99.8,0.001
21,175.0,93.358,0.2,99.8,0.001
22,175.0,98.89,0.2,99.8,0.001
23,175.0,98.79,0.2,99.8,0.001
24,175.0,99.062,0.2,99.8,0.001
25,175.0,98.472,0.2,99.8,0.001
26,174.0,97.183,0.2,99.8,0.001
27,174.0,96.092,0.2,99.8,0.001
28,174.0,101.861,0.2,99.8,0.001
29,174.0,94.94,0.2,99.8,0.001
30,174.0,95.294,0.2,99.8,0.001
