iter,fitness,time,XPL,XPT,DIV
0,72750.0,0.107,100.0,0.0,0.488
1,27107.0,1.186,44.47,55.53,0.217
2,7327.0,1.152,15.98,84.02,0.078
3,1412.0,4.143,5.53,94.47,0.027
4,105.0,6.976,2.25,97.75,0.011
5,74.0,4.921,1.02,98.98,0.005
6,72.0,4.214,0.61,99.39,0.003
7,72.0,3.888,0.41,99.59,0.002
8,72.0,3.736,0.41,99.59,0.002
9,72.0,4.257,0.41,99.59,0.002
10,72.0,4.122,0.41,99.59,0.002
11,72.0,3.828,0.41,99.59,0.002
12,72.0,3.759,0.41,99.59,0.002
13,72.0,3.793,0.41,99.59,0.002
14,72.0,4.088,0.41,99.59,0.002
15,72.0,4.041,0.41,99.59,0.002
16,72.0,4.068,0.41,99.59,0.002
17,72.0,3.956,0.41,99.59,0.002
18,72.0,3.899,0.41,99.59,0.002
19,72.0,3.955,0.41,99.59,0.002
20,72.0,3.926,0.41,99.59,0.002
21,72.0,3.984,0.41,99.59,0.002
22,72.0,3.602,0.2,99.8,0.001
23,72.0,3.872,0.41,99.59,0.002
24,72.0,3.909,0.2,99.8,0.001
25,72.0,3.867,0.41,99.59,0.002
26,72.0,3.877,0.41,99.59,0.002
27,72.0,3.766,0.41,99.59,0.002
28,72.0,3.883,0.41,99.59,0.002
29,72.0,3.877,0.41,99.59,0.002
30,72.0,4.075,0.41,99.59,0.002
