iter,fitness,time,XPL,XPT,DIV
0,71241.0,0.108,100.0,0.0,0.487
1,27149.0,1.205,45.79,54.21,0.223
2,7199.0,1.176,16.22,83.78,0.079
3,1586.0,4.203,5.54,94.46,0.027
4,130.0,7.319,2.46,97.54,0.012
5,73.0,5.002,0.82,99.18,0.004
6,73.0,4.449,0.62,99.38,0.003
7,73.0,3.975,0.41,99.59,0.002
8,73.0,3.991,0.41,99.59,0.002
9,73.0,4.121,0.41,99.59,0.002
10,73.0,3.995,0.41,99.59,0.002
11,73.0,3.984,0.41,99.59,0.002
12,73.0,3.939,0.41,99.59,0.002
13,73.0,3.936,0.41,99.59,0.002
14,73.0,4.097,0.41,99.59,0.002
15,73.0,4.158,0.41,99.59,0.002
16,73.0,4.184,0.62,99.38,0.003
17,73.0,4.362,0.62,99.38,0.003
18,73.0,4.223,0.41,99.59,0.002
19,73.0,3.983,0.41,99.59,0.002
20,73.0,3.862,0.41,99.59,0.002
21,73.0,4.087,0.41,99.59,0.002
22,73.0,3.927,0.41,99.59,0.002
23,73.0,3.949,0.41,99.59,0.002
24,73.0,3.852,0.41,99.59,0.002
25,73.0,3.989,0.41,99.59,0.002
26,73.0,3.832,0.41,99.59,0.002
27,73.0,4.026,0.41,99.59,0.002
28,73.0,3.994,0.41,99.59,0.002
29,73.0,4.032,0.41,99.59,0.002
30,73.0,3.847,0.41,99.59,0.002
