iter,fitness,time,XPL,XPT,DIV
0,72477.0,0.111,100.0,0.0,0.487
1,34957.0,1.24,44.35,55.65,0.216
2,16125.0,1.227,21.77,78.23,0.106
3,8064.0,1.216,10.68,89.32,0.052
4,3358.0,1.917,5.75,94.25,0.028
5,1466.0,4.525,3.29,96.71,0.016
6,612.0,6.257,2.46,97.54,0.012
7,86.0,6.135,1.44,98.56,0.007
8,77.0,5.001,0.62,99.38,0.003
9,74.0,4.79,0.41,99.59,0.002
10,74.0,4.871,0.41,99.59,0.002
11,73.0,4.418,0.41,99.59,0.002
12,72.0,4.643,0.21,99.79,0.001
13,72.0,4.592,0.21,99.79,0.001
14,72.0,4.712,0.21,99.79,0.001
15,72.0,4.846,0.41,99.59,0.002
16,72.0,4.952,0.41,99.59,0.002
17,72.0,5.052,0.21,99.79,0.001
18,72.0,4.586,0.41,99.59,0.002
19,72.0,4.552,0.41,99.59,0.002
20,72.0,4.417,0.21,99.79,0.001
21,72.0,4.37,0.21,99.79,0.001
22,72.0,4.36,0.21,99.79,0.001
23,72.0,4.399,0.41,99.59,0.002
24,72.0,4.355,0.21,99.79,0.001
25,72.0,4.406,0.21,99.79,0.001
26,72.0,4.466,0.41,99.59,0.002
27,72.0,4.362,0.41,99.59,0.002
28,72.0,4.386,0.21,99.79,0.001
29,72.0,4.255,0.21,99.79,0.001
30,72.0,4.481,0.21,99.79,0.001
