iter,fitness,time,XPL,XPT,DIV
0,249019.0,0.505,100.0,0.0,0.487
1,96016.0,5.119,45.79,54.21,0.223
2,30853.0,5.106,17.86,82.14,0.087
3,7038.0,39.456,5.95,94.05,0.029
4,1627.0,189.22,2.46,97.54,0.012
5,258.0,153.466,1.03,98.97,0.005
6,187.0,123.103,0.62,99.38,0.003
7,183.0,105.282,0.41,99.59,0.002
8,181.0,102.641,0.41,99.59,0.002
9,180.0,105.084,0.41,99.59,0.002
10,179.0,104.507,0.41,99.59,0.002
11,176.0,102.898,0.41,99.59,0.002
12,176.0,99.976,0.41,99.59,0.002
13,176.0,97.884,0.41,99.59,0.002
14,175.0,97.813,0.41,99.59,0.002
15,175.0,96.317,0.41,99.59,0.002
16,175.0,95.184,0.21,99.79,0.001
17,175.0,96.241,0.21,99.79,0.001
18,174.0,95.979,0.21,99.79,0.001
19,174.0,99.047,0.41,99.59,0.002
20,174.0,97.846,0.41,99.59,0.002
21,174.0,98.972,0.41,99.59,0.002
22,174.0,100.923,0.21,99.79,0.001
23,174.0,96.895,0.21,99.79,0.001
24,174.0,94.1,0.21,99.79,0.001
25,174.0,95.157,0.21,99.79,0.001
26,174.0,95.032,0.21,99.79,0.001
27,174.0,92.596,0.21,99.79,0.001
28,174.0,98.848,0.21,99.79,0.001
29,174.0,99.658,0.21,99.79,0.001
30,174.0,101.796,0.41,99.59,0.002
