iter,fitness,time,XPL,XPT,DIV
0,71984.0,0.109,100.0,0.0,0.487
1,34357.0,1.234,46.41,53.59,0.226
2,15897.0,1.208,23.0,77.0,0.112
3,8053.0,1.397,10.88,89.12,0.053
4,3564.0,1.485,6.16,93.84,0.03
5,1400.0,4.372,3.49,96.51,0.017
6,499.0,6.937,2.26,97.74,0.011
7,176.0,5.765,1.23,98.77,0.006
8,95.0,5.452,1.03,98.97,0.005
9,86.0,5.162,0.82,99.18,0.004
10,83.0,5.341,0.62,99.38,0.003
11,82.0,5.052,0.41,99.59,0.002
12,81.0,4.867,0.41,99.59,0.002
13,81.0,5.54,0.41,99.59,0.002
14,81.0,4.821,0.41,99.59,0.002
15,81.0,4.667,0.41,99.59,0.002
16,81.0,4.58,0.41,99.59,0.002
17,81.0,4.925,0.41,99.59,0.002
18,81.0,4.469,0.41,99.59,0.002
19,81.0,4.77,0.41,99.59,0.002
20,81.0,4.774,0.41,99.59,0.002
21,81.0,4.499,0.41,99.59,0.002
22,81.0,4.689,0.41,99.59,0.002
23,81.0,4.873,0.41,99.59,0.002
24,81.0,4.832,0.41,99.59,0.002
25,81.0,4.767,0.41,99.59,0.002
26,81.0,4.801,0.41,99.59,0.002
27,81.0,4.896,0.41,99.59,0.002
28,81.0,4.728,0.41,99.59,0.002
29,81.0,5.091,0.41,99.59,0.002
30,81.0,4.792,0.41,99.59,0.002
