iter,fitness,time,XPL,XPT,DIV
0,246471.0,0.537,100.0,0.0,0.488
1,125719.0,4.98,46.93,53.07,0.229
2,58498.0,5.013,22.95,77.05,0.112
3,29560.0,4.813,10.86,89.14,0.053
4,13236.0,11.294,5.74,94.26,0.028
5,6211.0,74.452,3.28,96.72,0.016
6,2092.0,161.957,2.25,97.75,0.011
7,868.0,149.486,1.23,98.77,0.006
8,391.0,138.112,1.02,98.98,0.005
9,229.0,121.869,0.61,99.39,0.003
10,191.0,117.826,0.41,99.59,0.002
11,185.0,112.264,0.41,99.59,0.002
12,182.0,114.357,0.41,99.59,0.002
13,179.0,107.818,0.2,99.8,0.001
14,178.0,97.438,0.2,99.8,0.001
15,178.0,105.537,0.2,99.8,0.001
16,178.0,103.536,0.2,99.8,0.001
17,177.0,98.796,0.2,99.8,0.001
18,177.0,101.34,0.2,99.8,0.001
19,177.0,97.9,0.2,99.8,0.001
20,177.0,96.468,0.2,99.8,0.001
21,177.0,101.34,0.2,99.8,0.001
22,177.0,99.509,0.2,99.8,0.001
23,177.0,99.22,0.2,99.8,0.001
24,177.0,109.289,0.2,99.8,0.001
25,177.0,97.164,0.2,99.8,0.001
26,177.0,99.005,0.2,99.8,0.001
27,177.0,95.645,0.2,99.8,0.001
28,177.0,100.438,0.2,99.8,0.001
29,177.0,91.339,0.2,99.8,0.001
30,177.0,95.736,0.2,99.8,0.001
