iter,fitness,time,XPL,XPT,DIV
0,73002.0,0.104,100.0,0.0,0.487
1,27169.0,1.155,44.97,55.03,0.219
2,7279.0,1.146,16.84,83.16,0.082
3,1298.0,3.957,5.75,94.25,0.028
4,152.0,7.074,2.26,97.74,0.011
5,74.0,5.035,0.82,99.18,0.004
6,73.0,4.526,0.41,99.59,0.002
7,72.0,4.292,0.41,99.59,0.002
8,72.0,4.169,0.41,99.59,0.002
9,72.0,3.996,0.41,99.59,0.002
10,72.0,4.236,0.41,99.59,0.002
11,72.0,4.33,0.41,99.59,0.002
12,72.0,3.992,0.41,99.59,0.002
13,72.0,4.086,0.41,99.59,0.002
14,72.0,4.075,0.41,99.59,0.002
15,72.0,4.02,0.41,99.59,0.002
16,72.0,4.035,0.41,99.59,0.002
17,72.0,3.889,0.41,99.59,0.002
18,72.0,3.752,0.21,99.79,0.001
19,72.0,3.95,0.21,99.79,0.001
20,72.0,3.79,0.21,99.79,0.001
21,72.0,3.909,0.21,99.79,0.001
22,72.0,3.751,0.41,99.59,0.002
23,72.0,3.907,0.41,99.59,0.002
24,72.0,4.011,0.41,99.59,0.002
25,72.0,4.016,0.41,99.59,0.002
26,72.0,4.034,0.41,99.59,0.002
27,72.0,3.942,0.21,99.79,0.001
28,72.0,3.734,0.21,99.79,0.001
29,72.0,4.061,0.41,99.59,0.002
30,72.0,3.658,0.21,99.79,0.001
