iter,fitness,time,XPL,XPT,DIV
0,241443.0,0.53,100.0,0.0,0.487
1,165635.0,4.668,40.25,59.75,0.196
2,112814.0,4.665,27.93,72.07,0.136
3,76975.0,4.617,19.3,80.7,0.094
4,51043.0,4.629,13.35,86.65,0.065
5,34378.0,4.616,8.83,91.17,0.043
6,21988.0,4.597,6.16,93.84,0.03
7,13706.0,4.555,4.11,95.89,0.02
8,7974.0,5.504,2.67,97.33,0.013
9,4846.0,10.619,1.64,98.36,0.008
10,2962.0,22.533,1.23,98.77,0.006
11,1623.0,40.248,1.03,98.97,0.005
12,882.0,51.067,0.82,99.18,0.004
13,438.0,56.041,0.82,99.18,0.004
14,201.0,53.882,0.62,99.38,0.003
15,83.0,53.36,0.41,99.59,0.002
16,63.0,52.607,0.41,99.59,0.002
17,61.0,52.26,0.21,99.79,0.001
18,60.0,48.01,0.21,99.79,0.001
19,59.0,48.712,0.21,99.79,0.001
20,59.0,48.776,0.21,99.79,0.001
21,59.0,51.902,0.21,99.79,0.001
22,59.0,49.771,0.21,99.79,0.001
23,59.0,45.67,0.21,99.79,0.001
24,59.0,46.366,0.21,99.79,0.001
25,59.0,52.02,0.21,99.79,0.001
26,59.0,49.106,0.21,99.79,0.001
27,58.0,49.459,0.21,99.79,0.001
28,58.0,51.301,0.21,99.79,0.001
29,58.0,50.903,0.21,99.79,0.001
30,58.0,50.565,0.21,99.79,0.001
