iter,fitness,time,XPL,XPT,DIV
0,22966.0,0.033,100.0,0.0,0.488
1,6588.0,0.557,44.47,55.53,0.217
2,1169.0,2.033,15.98,84.02,0.078
3,581.0,1.792,4.92,95.08,0.024
4,538.0,1.301,2.05,97.95,0.01
5,529.0,1.104,1.64,98.36,0.008
6,524.0,1.158,1.64,98.36,0.008
7,523.0,1.139,1.64,98.36,0.008
8,523.0,1.184,1.84,98.16,0.009
9,523.0,1.161,1.84,98.16,0.009
10,523.0,1.137,1.84,98.16,0.009
11,523.0,1.102,1.64,98.36,0.008
12,523.0,1.096,1.64,98.36,0.008
13,523.0,1.135,1.64,98.36,0.008
14,523.0,1.126,1.64,98.36,0.008
15,523.0,1.131,1.43,98.57,0.007
16,523.0,1.153,1.84,98.16,0.009
17,522.0,1.146,1.84,98.16,0.009
18,522.0,1.197,1.84,98.16,0.009
19,522.0,1.191,1.84,98.16,0.009
20,522.0,1.21,1.84,98.16,0.009
21,522.0,1.139,1.64,98.36,0.008
22,522.0,1.071,1.43,98.57,0.007
23,522.0,1.145,1.43,98.57,0.007
24,520.0,1.164,1.64,98.36,0.008
25,520.0,1.156,1.64,98.36,0.008
26,520.0,1.211,1.84,98.16,0.009
27,520.0,1.181,1.84,98.16,0.009
28,520.0,1.161,1.84,98.16,0.009
29,520.0,1.145,1.64,98.36,0.008
30,520.0,1.13,1.43,98.57,0.007
