iter,fitness,time,XPL,XPT,DIV
0,242702.0,0.503,100.0,0.0,0.488
1,94366.0,5.127,45.49,54.51,0.222
2,29969.0,5.082,17.42,82.58,0.085
3,7232.0,5.572,5.33,94.67,0.026
4,1523.0,54.528,2.05,97.95,0.01
5,168.0,92.833,1.02,98.98,0.005
6,60.0,74.312,0.41,99.59,0.002
7,59.0,59.414,0.2,99.8,0.001
8,58.0,52.806,0.2,99.8,0.001
9,58.0,50.518,0.2,99.8,0.001
10,58.0,46.574,0.2,99.8,0.001
11,58.0,47.457,0.2,99.8,0.001
12,58.0,47.04,0.2,99.8,0.001
13,58.0,42.875,0.2,99.8,0.001
14,58.0,49.255,0.2,99.8,0.001
15,58.0,48.166,0.2,99.8,0.001
16,58.0,46.314,0.2,99.8,0.001
17,57.0,48.85,0.2,99.8,0.001
18,56.0,51.787,0.2,99.8,0.001
19,56.0,45.988,0.2,99.8,0.001
20,56.0,46.144,0.2,99.8,0.001
21,56.0,46.575,0.2,99.8,0.001
22,56.0,48.011,0.2,99.8,0.001
23,56.0,45.124,0.2,99.8,0.001
24,56.0,46.885,0.2,99.8,0.001
25,56.0,46.92,0.2,99.8,0.001
26,56.0,44.548,0.2,99.8,0.001
27,56.0,47.165,0.2,99.8,0.001
28,56.0,44.972,0.2,99.8,0.001
29,56.0,46.875,0.2,99.8,0.001
30,56.0,46.373,0.2,99.8,0.001
