iter,fitness,time,XPL,XPT,DIV
0,248101.0,0.505,100.0,0.0,0.487
1,97931.0,5.081,46.61,53.39,0.227
2,28106.0,5.052,17.45,82.55,0.085
3,5891.0,5.517,5.13,94.87,0.025
4,890.0,72.158,1.85,98.15,0.009
5,89.0,96.175,0.82,99.18,0.004
6,61.0,65.242,0.41,99.59,0.002
7,59.0,58.546,0.21,99.79,0.001
8,58.0,52.345,0.21,99.79,0.001
9,58.0,50.993,0.21,99.79,0.001
10,58.0,50.818,0.21,99.79,0.001
11,58.0,45.356,0.21,99.79,0.001
12,58.0,48.382,0.21,99.79,0.001
13,58.0,47.271,0.21,99.79,0.001
14,58.0,49.826,0.21,99.79,0.001
15,58.0,47.777,0.21,99.79,0.001
16,58.0,50.093,0.21,99.79,0.001
17,58.0,48.521,0.21,99.79,0.001
18,58.0,47.187,0.21,99.79,0.001
19,58.0,48.72,0.21,99.79,0.001
20,58.0,47.312,0.21,99.79,0.001
21,58.0,47.134,0.21,99.79,0.001
22,58.0,48.326,0.21,99.79,0.001
23,58.0,46.642,0.21,99.79,0.001
24,58.0,48.629,0.21,99.79,0.001
25,58.0,47.162,0.21,99.79,0.001
26,58.0,49.336,0.21,99.79,0.001
27,58.0,48.582,0.21,99.79,0.001
28,58.0,45.527,0.21,99.79,0.001
29,58.0,46.659,0.21,99.79,0.001
30,58.0,46.309,0.21,99.79,0.001
