iter,fitness,time,XPL,XPT,DIV
0,49306.0,0.068,100.0,0.0,0.487
1,17733.0,0.95,45.59,54.41,0.222
2,5298.0,2.308,17.86,82.14,0.087
3,1253.0,5.109,8.21,91.79,0.04
4,413.0,4.959,3.49,96.51,0.017
5,333.0,3.863,1.64,98.36,0.008
6,326.0,3.18,0.82,99.18,0.004
7,324.0,3.305,0.82,99.18,0.004
8,322.0,3.131,0.62,99.38,0.003
9,322.0,3.166,0.62,99.38,0.003
10,321.0,3.079,0.62,99.38,0.003
11,321.0,3.027,0.62,99.38,0.003
12,321.0,3.091,0.62,99.38,0.003
13,321.0,3.131,0.62,99.38,0.003
14,321.0,3.114,0.62,99.38,0.003
15,321.0,3.248,0.62,99.38,0.003
16,321.0,3.193,0.62,99.38,0.003
17,321.0,3.063,0.62,99.38,0.003
18,321.0,3.059,0.62,99.38,0.003
19,321.0,3.007,0.62,99.38,0.003
20,321.0,2.983,0.82,99.18,0.004
21,319.0,3.227,0.82,99.18,0.004
22,319.0,3.214,0.82,99.18,0.004
23,319.0,3.14,0.82,99.18,0.004
24,318.0,3.01,0.62,99.38,0.003
25,318.0,3.138,0.82,99.18,0.004
26,318.0,3.009,0.82,99.18,0.004
27,318.0,3.053,0.82,99.18,0.004
28,318.0,3.07,0.82,99.18,0.004
29,318.0,3.031,0.82,99.18,0.004
30,318.0,3.273,0.82,99.18,0.004
