iter,fitness,time,XPL,XPT,DIV
0,245784.0,0.513,100.0,0.0,0.488
1,169293.0,4.457,40.16,59.84,0.196
2,115255.0,4.463,27.87,72.13,0.136
3,78107.0,4.422,19.26,80.74,0.094
4,52139.0,4.48,13.32,86.68,0.065
5,35088.0,4.402,9.02,90.98,0.044
6,22797.0,4.619,6.15,93.85,0.03
7,14639.0,6.226,4.3,95.7,0.021
8,8807.0,24.586,3.07,96.93,0.015
9,5382.0,66.466,2.46,97.54,0.012
10,3216.0,89.799,1.84,98.16,0.009
11,1782.0,98.906,1.43,98.57,0.007
12,898.0,102.604,1.02,98.98,0.005
13,464.0,98.482,0.82,99.18,0.004
14,270.0,96.878,0.61,99.39,0.003
15,199.0,93.577,0.61,99.39,0.003
16,193.0,95.873,0.41,99.59,0.002
17,188.0,93.642,0.41,99.59,0.002
18,185.0,91.83,0.41,99.59,0.002
19,184.0,95.445,0.41,99.59,0.002
20,182.0,92.876,0.2,99.8,0.001
21,181.0,93.652,0.2,99.8,0.001
22,179.0,93.433,0.2,99.8,0.001
23,179.0,89.937,0.2,99.8,0.001
24,179.0,96.928,0.2,99.8,0.001
25,179.0,94.965,0.2,99.8,0.001
26,179.0,90.556,0.2,99.8,0.001
27,179.0,93.797,0.2,99.8,0.001
28,178.0,92.314,0.2,99.8,0.001
29,177.0,96.24,0.41,99.59,0.002
30,176.0,89.779,0.41,99.59,0.002
