iter,fitness,time,XPL,XPT,DIV
0,23066.0,0.199,100.0,0.0,0.487
1,7490.0,0.865,44.15,55.85,0.215
2,1963.0,2.429,19.92,80.08,0.097
3,602.0,2.705,7.8,92.2,0.038
4,544.0,2.163,2.87,97.13,0.014
5,533.0,1.934,1.64,98.36,0.008
6,531.0,1.825,1.64,98.36,0.008
7,527.0,1.828,1.64,98.36,0.008
8,527.0,1.868,1.85,98.15,0.009
9,524.0,1.78,1.85,98.15,0.009
10,523.0,1.86,1.64,98.36,0.008
11,523.0,1.866,1.64,98.36,0.008
12,523.0,1.779,1.44,98.56,0.007
13,523.0,1.796,1.85,98.15,0.009
14,523.0,1.769,1.44,98.56,0.007
15,523.0,1.911,1.64,98.36,0.008
16,523.0,1.887,1.64,98.36,0.008
17,523.0,1.851,1.64,98.36,0.008
18,523.0,1.853,1.64,98.36,0.008
19,523.0,1.796,1.64,98.36,0.008
20,523.0,1.737,1.64,98.36,0.008
21,523.0,1.803,1.64,98.36,0.008
22,523.0,1.924,1.64,98.36,0.008
23,523.0,1.792,1.44,98.56,0.007
24,523.0,1.844,1.44,98.56,0.007
25,523.0,1.91,1.44,98.56,0.007
26,523.0,1.827,1.64,98.36,0.008
27,523.0,1.777,1.44,98.56,0.007
28,523.0,1.871,1.64,98.36,0.008
29,523.0,1.795,1.44,98.56,0.007
30,523.0,1.725,1.64,98.36,0.008
