iter,fitness,time,XPL,XPT,DIV
0,22892.0,0.034,100.0,0.0,0.488
1,7038.0,0.627,44.26,55.74,0.216
2,1332.0,2.148,15.37,84.63,0.075
3,545.0,1.658,3.28,96.72,0.016
4,528.0,1.279,1.84,98.16,0.009
5,524.0,1.129,1.64,98.36,0.008
6,522.0,1.199,2.05,97.95,0.01
7,522.0,1.211,1.84,98.16,0.009
8,522.0,1.201,1.84,98.16,0.009
9,522.0,1.136,1.64,98.36,0.008
10,522.0,1.152,1.64,98.36,0.008
11,522.0,1.088,1.84,98.16,0.009
12,522.0,1.146,1.64,98.36,0.008
13,520.0,1.122,1.43,98.57,0.007
14,520.0,1.111,1.43,98.57,0.007
15,520.0,1.101,1.43,98.57,0.007
16,520.0,1.145,1.84,98.16,0.009
17,520.0,1.113,1.64,98.36,0.008
18,520.0,1.15,1.64,98.36,0.008
19,520.0,1.093,1.43,98.57,0.007
20,520.0,1.162,1.84,98.16,0.009
21,520.0,1.119,1.43,98.57,0.007
22,520.0,1.11,1.43,98.57,0.007
23,520.0,1.098,1.64,98.36,0.008
24,520.0,1.118,1.64,98.36,0.008
25,520.0,1.142,1.43,98.57,0.007
26,520.0,1.087,1.43,98.57,0.007
27,520.0,1.104,1.64,98.36,0.008
28,520.0,1.162,1.64,98.36,0.008
29,520.0,1.042,1.43,98.57,0.007
30,520.0,1.083,1.43,98.57,0.007
