iter,fitness,time,XPL,XPT,DIV
0,247820.0,0.538,100.0,0.0,0.487
1,151031.0,4.638,46.0,54.0,0.224
2,91362.0,4.608,28.13,71.87,0.137
3,53000.0,4.487,17.25,82.75,0.084
4,31186.0,4.479,10.06,89.94,0.049
5,17848.0,6.295,6.16,93.84,0.03
6,9881.0,27.421,3.9,96.1,0.019
7,4883.0,87.843,2.87,97.13,0.014
8,2326.0,128.606,2.05,97.95,0.01
9,1169.0,133.036,1.44,98.56,0.007
10,544.0,124.45,1.03,98.97,0.005
11,261.0,118.81,0.82,99.18,0.004
12,199.0,122.353,0.62,99.38,0.003
13,189.0,118.837,0.41,99.59,0.002
14,181.0,112.196,0.41,99.59,0.002
15,179.0,119.984,0.41,99.59,0.002
16,176.0,110.982,0.41,99.59,0.002
17,176.0,109.84,0.21,99.79,0.001
18,174.0,106.161,0.21,99.79,0.001
19,173.0,114.164,0.21,99.79,0.001
20,173.0,110.966,0.21,99.79,0.001
21,173.0,108.491,0.21,99.79,0.001
22,173.0,106.926,0.21,99.79,0.001
23,173.0,106.172,0.21,99.79,0.001
24,173.0,104.497,0.21,99.79,0.001
25,173.0,99.505,0.21,99.79,0.001
26,173.0,97.298,0.21,99.79,0.001
27,173.0,98.715,0.21,99.79,0.001
28,173.0,96.473,0.21,99.79,0.001
29,173.0,95.103,0.21,99.79,0.001
30,173.0,95.543,0.21,99.79,0.001
