iter,fitness,time,XPL,XPT,DIV
0,23446.0,0.036,100.0,0.0,0.487
1,23446.0,0.061,78.03,21.97,0.38
2,22815.0,0.058,78.03,21.97,0.38
3,22815.0,0.058,77.41,22.59,0.377
4,22815.0,0.055,77.21,22.79,0.376
5,21832.0,0.055,77.0,23.0,0.375
6,21832.0,0.057,78.64,21.36,0.383
7,21832.0,0.059,78.03,21.97,0.38
8,21832.0,0.057,78.23,21.77,0.381
9,21832.0,0.058,78.23,21.77,0.381
10,21832.0,0.06,78.85,21.15,0.384
11,21832.0,0.056,77.41,22.59,0.377
12,21832.0,0.057,77.62,22.38,0.378
13,21832.0,0.056,78.03,21.97,0.38
14,21832.0,0.054,78.03,21.97,0.38
15,21832.0,0.057,78.44,21.56,0.382
16,21832.0,0.055,78.85,21.15,0.384
17,21832.0,0.055,77.82,22.18,0.379
18,21832.0,0.057,78.23,21.77,0.381
19,21832.0,0.059,76.8,23.2,0.374
20,21832.0,0.056,79.06,20.94,0.385
21,21832.0,0.056,77.82,22.18,0.379
22,21832.0,0.055,77.82,22.18,0.379
23,21832.0,0.055,77.82,22.18,0.379
24,21832.0,0.056,77.41,22.59,0.377
25,21832.0,0.056,78.64,21.36,0.383
26,21832.0,0.055,76.18,23.82,0.371
27,21832.0,0.055,77.82,22.18,0.379
28,21820.0,0.056,75.98,24.02,0.37
29,21820.0,0.056,77.62,22.38,0.378
30,21820.0,0.056,78.64,21.36,0.383
