iter,fitness,time,XPL,XPT,DIV
0,71419.0,0.104,100.0,0.0,0.487
1,47599.0,1.076,39.63,60.37,0.193
2,31064.0,1.093,27.31,72.69,0.133
3,20284.0,1.069,17.66,82.34,0.086
4,13000.0,1.06,12.11,87.89,0.059
5,7872.0,1.067,8.21,91.79,0.04
6,4975.0,1.208,5.13,94.87,0.025
7,2882.0,2.114,3.7,96.3,0.018
8,1668.0,3.22,2.87,97.13,0.014
9,953.0,3.595,2.05,97.95,0.01
10,421.0,4.19,1.64,98.36,0.008
11,184.0,3.767,1.03,98.97,0.005
12,99.0,3.753,0.82,99.18,0.004
13,85.0,4.047,0.62,99.38,0.003
14,81.0,4.105,0.41,99.59,0.002
15,80.0,3.887,0.21,99.79,0.001
16,79.0,4.114,0.41,99.59,0.002
17,79.0,3.851,0.41,99.59,0.002
18,79.0,3.827,0.41,99.59,0.002
19,79.0,3.844,0.41,99.59,0.002
20,79.0,3.996,0.41,99.59,0.002
21,79.0,4.106,0.41,99.59,0.002
22,79.0,4.105,0.41,99.59,0.002
23,79.0,4.014,0.41,99.59,0.002
24,79.0,3.953,0.41,99.59,0.002
25,79.0,4.102,0.41,99.59,0.002
26,79.0,3.834,0.41,99.59,0.002
27,79.0,3.946,0.41,99.59,0.002
28,79.0,3.733,0.41,99.59,0.002
29,79.0,4.283,0.41,99.59,0.002
30,79.0,3.949,0.41,99.59,0.002
