iter,fitness,time,XPL,XPT,DIV
0,23134.0,0.036,100.0,0.0,0.487
1,12831.0,0.395,43.94,56.06,0.214
2,7156.0,0.71,25.87,74.13,0.126
3,3895.0,1.512,17.45,82.55,0.085
4,2189.0,1.784,11.91,88.09,0.058
5,1343.0,1.964,8.21,91.79,0.04
6,812.0,1.965,5.54,94.46,0.027
7,602.0,1.886,3.29,96.71,0.016
8,548.0,1.947,2.26,97.74,0.011
9,533.0,1.932,1.85,98.15,0.009
10,529.0,1.993,1.85,98.15,0.009
11,523.0,1.931,1.64,98.36,0.008
12,523.0,1.924,2.05,97.95,0.01
13,523.0,1.903,1.44,98.56,0.007
14,523.0,1.964,1.85,98.15,0.009
15,523.0,1.949,1.64,98.36,0.008
16,522.0,1.858,2.05,97.95,0.01
17,522.0,1.877,1.64,98.36,0.008
18,520.0,1.815,1.85,98.15,0.009
19,520.0,1.822,1.44,98.56,0.007
20,520.0,1.844,1.64,98.36,0.008
21,520.0,2.154,1.64,98.36,0.008
22,520.0,1.809,1.64,98.36,0.008
23,520.0,1.746,1.44,98.56,0.007
24,520.0,1.712,1.44,98.56,0.007
25,520.0,1.641,1.44,98.56,0.007
26,520.0,1.679,1.23,98.77,0.006
27,520.0,1.665,1.44,98.56,0.007
28,520.0,1.727,1.64,98.36,0.008
29,520.0,1.698,1.64,98.36,0.008
30,520.0,1.677,1.85,98.15,0.009
