iter,fitness,time,XPL,XPT,DIV
0,247596.0,0.507,100.0,0.0,0.488
1,149865.0,4.123,46.11,53.89,0.225
2,91316.0,4.092,27.87,72.13,0.136
3,53505.0,4.083,17.42,82.58,0.085
4,30358.0,4.128,10.25,89.75,0.05
5,17270.0,6.107,5.94,94.06,0.029
6,9395.0,24.544,3.69,96.31,0.018
7,4750.0,84.508,2.66,97.34,0.013
8,2310.0,122.343,2.05,97.95,0.01
9,1143.0,122.056,1.43,98.57,0.007
10,594.0,117.112,1.02,98.98,0.005
11,276.0,115.834,0.82,99.18,0.004
12,199.0,112.59,0.61,99.39,0.003
13,188.0,106.448,0.41,99.59,0.002
14,181.0,105.337,0.41,99.59,0.002
15,180.0,104.873,0.41,99.59,0.002
16,178.0,103.833,0.41,99.59,0.002
17,176.0,103.339,0.41,99.59,0.002
18,175.0,98.694,0.2,99.8,0.001
19,174.0,99.601,0.2,99.8,0.001
20,174.0,101.892,0.41,99.59,0.002
21,173.0,95.14,0.2,99.8,0.001
22,173.0,96.698,0.41,99.59,0.002
23,173.0,97.491,0.41,99.59,0.002
24,173.0,94.693,0.2,99.8,0.001
25,173.0,98.347,0.2,99.8,0.001
26,172.0,94.18,0.2,99.8,0.001
27,172.0,97.942,0.2,99.8,0.001
28,172.0,91.533,0.2,99.8,0.001
29,172.0,93.955,0.2,99.8,0.001
30,172.0,92.36,0.2,99.8,0.001
