iter,fitness,time,XPL,XPT,DIV
0,48101.0,0.067,100.0,0.0,0.488
1,32314.0,0.745,40.37,59.63,0.197
2,21621.0,0.758,27.05,72.95,0.132
3,13789.0,0.79,19.06,80.94,0.093
4,8801.0,1.135,12.91,87.09,0.063
5,5477.0,1.685,9.22,90.78,0.045
6,3231.0,2.5,7.17,92.83,0.035
7,1907.0,2.829,5.12,94.88,0.025
8,1183.0,3.153,3.48,96.52,0.017
9,666.0,3.228,2.87,97.13,0.014
10,375.0,3.007,2.05,97.95,0.01
11,352.0,3.137,1.43,98.57,0.007
12,342.0,3.03,1.23,98.77,0.006
13,334.0,3.151,1.23,98.77,0.006
14,325.0,3.109,1.02,98.98,0.005
15,325.0,3.211,1.23,98.77,0.006
16,325.0,3.157,1.02,98.98,0.005
17,325.0,3.061,1.02,98.98,0.005
18,325.0,3.173,1.02,98.98,0.005
19,325.0,3.403,1.02,98.98,0.005
20,325.0,2.932,0.82,99.18,0.004
21,325.0,3.291,1.02,98.98,0.005
22,325.0,3.163,1.02,98.98,0.005
23,324.0,3.293,1.02,98.98,0.005
24,323.0,3.252,1.02,98.98,0.005
25,323.0,3.227,1.02,98.98,0.005
26,323.0,3.123,1.02,98.98,0.005
27,323.0,3.336,1.02,98.98,0.005
28,322.0,3.104,1.02,98.98,0.005
29,322.0,3.29,1.02,98.98,0.005
30,322.0,3.247,1.02,98.98,0.005
