iter,fitness,time,XPL,XPT,DIV
0,49443.0,0.067,100.0,0.0,0.487
1,49443.0,0.103,78.03,21.97,0.38
2,49276.0,0.104,78.03,21.97,0.38
3,48347.0,0.103,77.0,23.0,0.375
4,47735.0,0.103,77.21,22.79,0.376
5,47735.0,0.104,78.03,21.97,0.38
6,47735.0,0.102,78.03,21.97,0.38
7,47735.0,0.101,78.44,21.56,0.382
8,47735.0,0.101,78.85,21.15,0.384
9,47735.0,0.1,78.44,21.56,0.382
10,47735.0,0.1,75.56,24.44,0.368
11,47735.0,0.102,77.0,23.0,0.375
12,47735.0,0.1,75.98,24.02,0.37
13,46968.0,0.1,77.62,22.38,0.378
14,46734.0,0.101,78.03,21.97,0.38
15,46734.0,0.101,78.03,21.97,0.38
16,46734.0,0.101,78.03,21.97,0.38
17,46734.0,0.101,78.03,21.97,0.38
18,46734.0,0.1,77.62,22.38,0.378
19,46734.0,0.1,78.03,21.97,0.38
20,46734.0,0.101,78.85,21.15,0.384
21,46734.0,0.101,77.62,22.38,0.378
22,46734.0,0.099,78.44,21.56,0.382
23,46734.0,0.101,78.23,21.77,0.381
24,46734.0,0.1,78.44,21.56,0.382
25,46734.0,0.1,75.77,24.23,0.369
26,46734.0,0.1,77.82,22.18,0.379
27,46734.0,0.1,78.03,21.97,0.38
28,46734.0,0.101,77.0,23.0,0.375
29,46734.0,0.1,78.23,21.77,0.381
30,46734.0,0.102,77.62,22.38,0.378
