iter,fitness,time,XPL,XPT,DIV
0,249507.0,0.531,100.0,0.0,0.487
1,97491.0,5.492,46.0,54.0,0.224
2,29403.0,5.23,17.04,82.96,0.083
3,7068.0,62.806,5.54,94.46,0.027
4,1345.0,204.034,2.26,97.74,0.011
5,204.0,151.319,0.82,99.18,0.004
6,185.0,115.861,0.41,99.59,0.002
7,178.0,103.272,0.21,99.79,0.001
8,177.0,104.326,0.21,99.79,0.001
9,175.0,102.209,0.21,99.79,0.001
10,175.0,102.398,0.21,99.79,0.001
11,175.0,104.252,0.21,99.79,0.001
12,175.0,103.853,0.21,99.79,0.001
13,175.0,104.259,0.21,99.79,0.001
14,175.0,99.767,0.21,99.79,0.001
15,175.0,101.087,0.21,99.79,0.001
16,175.0,108.508,0.21,99.79,0.001
17,175.0,106.17,0.21,99.79,0.001
18,175.0,103.403,0.21,99.79,0.001
19,175.0,107.67,0.21,99.79,0.001
20,175.0,106.265,0.21,99.79,0.001
21,175.0,108.464,0.21,99.79,0.001
22,175.0,109.702,0.21,99.79,0.001
23,175.0,107.129,0.21,99.79,0.001
24,175.0,104.728,0.21,99.79,0.001
25,175.0,96.999,0.21,99.79,0.001
26,175.0,94.229,0.21,99.79,0.001
27,175.0,96.302,0.21,99.79,0.001
28,175.0,93.181,0.21,99.79,0.001
29,175.0,94.874,0.21,99.79,0.001
30,175.0,93.983,0.21,99.79,0.001
