iter,fitness,time,XPL,XPT,DIV
0,48843.0,0.07,100.0,0.0,0.488
1,32171.0,0.761,38.52,61.48,0.188
2,21369.0,0.786,26.43,73.57,0.129
3,13316.0,0.882,18.03,81.97,0.088
4,7967.0,1.303,11.89,88.11,0.058
5,5042.0,2.138,8.61,91.39,0.042
6,3039.0,2.719,6.15,93.85,0.03
7,1896.0,3.118,4.71,95.29,0.023
8,1133.0,3.216,3.48,96.52,0.017
9,718.0,3.114,2.25,97.75,0.011
10,460.0,3.574,1.84,98.16,0.009
11,351.0,3.258,1.02,98.98,0.005
12,338.0,3.21,0.82,99.18,0.004
13,332.0,3.342,0.82,99.18,0.004
14,328.0,3.766,0.82,99.18,0.004
15,325.0,3.856,0.82,99.18,0.004
16,325.0,4.357,1.02,98.98,0.005
17,324.0,4.184,0.82,99.18,0.004
18,324.0,3.602,0.82,99.18,0.004
19,324.0,3.554,0.82,99.18,0.004
20,324.0,3.671,0.82,99.18,0.004
21,324.0,3.622,0.82,99.18,0.004
22,324.0,3.926,0.82,99.18,0.004
23,324.0,3.449,0.82,99.18,0.004
24,324.0,3.735,0.82,99.18,0.004
25,324.0,3.225,0.82,99.18,0.004
26,324.0,3.617,0.82,99.18,0.004
27,324.0,3.354,0.82,99.18,0.004
28,324.0,3.429,0.82,99.18,0.004
29,324.0,3.417,1.02,98.98,0.005
30,324.0,3.318,1.02,98.98,0.005
