iter,fitness,time,XPL,XPT,DIV
0,70767.0,0.105,100.0,0.0,0.487
1,35408.0,1.148,46.61,53.39,0.227
2,15235.0,1.122,22.79,77.21,0.111
3,6708.0,1.114,10.68,89.32,0.052
4,2788.0,2.065,4.93,95.07,0.024
5,975.0,5.857,3.49,96.51,0.017
6,259.0,6.054,1.85,98.15,0.009
7,119.0,5.235,1.03,98.97,0.005
8,86.0,5.155,0.82,99.18,0.004
9,83.0,4.775,0.41,99.59,0.002
10,83.0,4.851,0.41,99.59,0.002
11,81.0,4.615,0.41,99.59,0.002
12,80.0,4.617,0.41,99.59,0.002
13,80.0,4.732,0.41,99.59,0.002
14,79.0,4.818,0.41,99.59,0.002
15,79.0,5.062,0.41,99.59,0.002
16,79.0,4.636,0.41,99.59,0.002
17,79.0,4.392,0.41,99.59,0.002
18,79.0,4.303,0.41,99.59,0.002
19,79.0,4.609,0.41,99.59,0.002
20,79.0,4.464,0.41,99.59,0.002
21,79.0,4.297,0.41,99.59,0.002
22,79.0,4.467,0.41,99.59,0.002
23,79.0,4.267,0.41,99.59,0.002
24,79.0,4.428,0.41,99.59,0.002
25,79.0,4.311,0.41,99.59,0.002
26,79.0,4.259,0.41,99.59,0.002
27,79.0,4.301,0.41,99.59,0.002
28,79.0,4.175,0.41,99.59,0.002
29,79.0,4.378,0.41,99.59,0.002
30,79.0,4.605,0.41,99.59,0.002
