iter,fitness,time,XPL,XPT,DIV
0,246717.0,0.526,100.0,0.0,0.487
1,124958.0,5.051,47.43,52.57,0.231
2,64522.0,4.844,23.61,76.39,0.115
3,31865.0,4.706,11.91,88.09,0.058
4,15160.0,8.004,6.16,93.84,0.03
5,7051.0,67.067,3.49,96.51,0.017
6,3151.0,144.818,2.46,97.54,0.012
7,869.0,165.369,1.64,98.36,0.008
8,332.0,132.518,1.03,98.97,0.005
9,188.0,111.115,0.62,99.38,0.003
10,183.0,107.625,0.41,99.59,0.002
11,181.0,102.985,0.41,99.59,0.002
12,179.0,97.219,0.21,99.79,0.001
13,179.0,100.067,0.21,99.79,0.001
14,179.0,98.211,0.21,99.79,0.001
15,179.0,94.081,0.21,99.79,0.001
16,179.0,96.879,0.21,99.79,0.001
17,179.0,95.488,0.21,99.79,0.001
18,178.0,92.243,0.21,99.79,0.001
19,177.0,90.28,0.21,99.79,0.001
20,177.0,94.25,0.21,99.79,0.001
21,177.0,98.383,0.21,99.79,0.001
22,177.0,96.557,0.21,99.79,0.001
23,177.0,101.594,0.41,99.59,0.002
24,177.0,96.052,0.21,99.79,0.001
25,177.0,104.049,0.21,99.79,0.001
26,177.0,100.384,0.21,99.79,0.001
27,177.0,96.92,0.21,99.79,0.001
28,177.0,96.09,0.21,99.79,0.001
29,177.0,99.95,0.21,99.79,0.001
30,177.0,95.154,0.21,99.79,0.001
