iter,fitness,time,XPL,XPT,DIV
0,47661.0,0.07,100.0,0.0,0.488
1,23290.0,0.939,44.06,55.94,0.215
2,10733.0,0.988,21.31,78.69,0.104
3,4955.0,2.654,11.48,88.52,0.056
4,2320.0,4.348,7.79,92.21,0.038
5,846.0,4.403,5.12,94.88,0.025
6,500.0,4.173,2.87,97.13,0.014
7,352.0,3.635,1.64,98.36,0.008
8,336.0,3.642,1.02,98.98,0.005
9,328.0,3.556,1.02,98.98,0.005
10,324.0,3.471,0.82,99.18,0.004
11,324.0,3.269,0.82,99.18,0.004
12,324.0,3.398,0.82,99.18,0.004
13,324.0,3.635,0.82,99.18,0.004
14,324.0,3.463,0.82,99.18,0.004
15,324.0,3.582,1.02,98.98,0.005
16,324.0,3.43,0.82,99.18,0.004
17,323.0,3.42,1.02,98.98,0.005
18,323.0,3.235,0.61,99.39,0.003
19,323.0,3.424,0.41,99.59,0.002
20,323.0,3.243,0.61,99.39,0.003
21,321.0,3.031,0.61,99.39,0.003
22,321.0,3.12,0.61,99.39,0.003
23,321.0,3.223,0.61,99.39,0.003
24,321.0,3.185,0.61,99.39,0.003
25,321.0,3.27,0.61,99.39,0.003
26,321.0,3.189,0.61,99.39,0.003
27,321.0,3.222,0.61,99.39,0.003
28,321.0,3.422,0.61,99.39,0.003
29,321.0,3.363,0.61,99.39,0.003
30,321.0,3.639,0.61,99.39,0.003
