iter,fitness,time,XPL,XPT,DIV
0,71518.0,0.102,100.0,0.0,0.488
1,43065.0,1.034,44.88,55.12,0.219
2,25069.0,1.008,26.84,73.16,0.131
3,13293.0,0.998,16.19,83.81,0.079
4,7364.0,1.021,8.61,91.39,0.042
5,3630.0,1.386,5.12,94.88,0.025
6,1750.0,3.22,3.48,96.52,0.017
7,684.0,4.833,2.46,97.54,0.012
8,266.0,4.923,1.64,98.36,0.008
9,127.0,4.51,1.02,98.98,0.005
10,90.0,4.585,0.61,99.39,0.003
11,87.0,4.593,0.61,99.39,0.003
12,86.0,4.587,0.41,99.59,0.002
13,85.0,4.673,0.41,99.59,0.002
14,82.0,4.448,0.41,99.59,0.002
15,80.0,4.51,0.41,99.59,0.002
16,80.0,4.387,0.41,99.59,0.002
17,80.0,4.461,0.41,99.59,0.002
18,80.0,4.321,0.41,99.59,0.002
19,80.0,4.245,0.41,99.59,0.002
20,80.0,4.202,0.61,99.39,0.003
21,80.0,4.259,0.61,99.39,0.003
22,80.0,4.108,0.61,99.39,0.003
23,80.0,4.286,0.41,99.59,0.002
24,80.0,4.344,0.41,99.59,0.002
25,80.0,4.341,0.61,99.39,0.003
26,80.0,4.285,0.41,99.59,0.002
27,80.0,4.307,0.61,99.39,0.003
28,80.0,4.606,0.61,99.39,0.003
29,80.0,4.5,0.61,99.39,0.003
30,80.0,4.473,0.61,99.39,0.003
