iter,fitness,time,XPL,XPT,DIV
0,48517.0,0.071,100.0,0.0,0.488
1,32466.0,0.77,38.93,61.07,0.19
2,21656.0,0.788,26.23,73.77,0.128
3,13880.0,0.883,17.62,82.38,0.086
4,9057.0,1.272,11.89,88.11,0.058
5,5191.0,1.952,9.02,90.98,0.044
6,3080.0,3.047,6.97,93.03,0.034
7,1758.0,3.347,4.92,95.08,0.024
8,761.0,3.244,3.48,96.52,0.017
9,517.0,3.175,1.84,98.16,0.009
10,360.0,2.988,1.64,98.36,0.008
11,342.0,3.087,1.23,98.77,0.006
12,328.0,3.391,1.02,98.98,0.005
13,326.0,3.529,0.82,99.18,0.004
14,323.0,3.046,0.61,99.39,0.003
15,320.0,3.07,0.61,99.39,0.003
16,319.0,3.303,0.82,99.18,0.004
17,318.0,3.289,0.82,99.18,0.004
18,318.0,3.375,0.61,99.39,0.003
19,318.0,3.194,0.82,99.18,0.004
20,318.0,3.219,0.82,99.18,0.004
21,318.0,3.314,0.61,99.39,0.003
22,318.0,3.254,0.82,99.18,0.004
23,318.0,3.237,0.82,99.18,0.004
24,318.0,3.367,0.82,99.18,0.004
25,318.0,3.346,0.82,99.18,0.004
26,318.0,3.25,0.82,99.18,0.004
27,318.0,3.205,0.82,99.18,0.004
28,318.0,3.217,0.82,99.18,0.004
29,318.0,2.997,0.82,99.18,0.004
30,318.0,3.26,0.82,99.18,0.004
