iter,fitness,time,XPL,XPT,DIV
0,247768.0,0.514,100.0,0.0,0.488
1,116684.0,4.834,45.08,54.92,0.22
2,58941.0,4.869,21.72,78.28,0.106
3,28523.0,4.694,11.07,88.93,0.054
4,12390.0,10.029,5.53,94.47,0.027
5,4896.0,101.949,3.28,96.72,0.016
6,1992.0,147.81,2.05,97.95,0.01
7,790.0,145.493,1.23,98.77,0.006
8,312.0,135.011,0.82,99.18,0.004
9,190.0,122.422,0.61,99.39,0.003
10,186.0,116.757,0.41,99.59,0.002
11,182.0,108.151,0.41,99.59,0.002
12,182.0,107.922,0.41,99.59,0.002
13,181.0,100.083,0.2,99.8,0.001
14,180.0,100.926,0.2,99.8,0.001
15,178.0,103.969,0.2,99.8,0.001
16,178.0,104.23,0.2,99.8,0.001
17,177.0,102.803,0.2,99.8,0.001
18,177.0,99.468,0.2,99.8,0.001
19,177.0,94.767,0.2,99.8,0.001
20,177.0,91.236,0.2,99.8,0.001
21,177.0,94.089,0.2,99.8,0.001
22,177.0,97.394,0.2,99.8,0.001
23,177.0,101.227,0.2,99.8,0.001
24,177.0,99.802,0.2,99.8,0.001
25,177.0,93.785,0.2,99.8,0.001
26,177.0,97.326,0.2,99.8,0.001
27,177.0,98.475,0.2,99.8,0.001
28,177.0,101.275,0.2,99.8,0.001
29,177.0,100.092,0.2,99.8,0.001
30,177.0,96.94,0.2,99.8,0.001
