iter,fitness,time,XPL,XPT,DIV
0,72029.0,0.103,100.0,0.0,0.487
1,48418.0,1.069,40.86,59.14,0.199
2,32296.0,1.077,27.52,72.48,0.134
3,21239.0,1.071,18.89,81.11,0.092
4,13801.0,1.069,12.32,87.68,0.06
5,8500.0,1.077,8.21,91.79,0.04
6,5188.0,1.129,5.13,94.87,0.025
7,3072.0,1.964,3.49,96.51,0.017
8,1639.0,3.361,2.87,97.13,0.014
9,729.0,4.414,2.05,97.95,0.01
10,223.0,4.793,1.44,98.56,0.007
11,93.0,4.055,0.62,99.38,0.003
12,88.0,4.525,0.41,99.59,0.002
13,86.0,4.457,0.41,99.59,0.002
14,85.0,4.191,0.62,99.38,0.003
15,84.0,4.31,0.41,99.59,0.002
16,83.0,4.019,0.21,99.79,0.001
17,82.0,4.137,0.41,99.59,0.002
18,82.0,4.196,0.21,99.79,0.001
19,82.0,4.18,0.21,99.79,0.001
20,82.0,4.378,0.41,99.59,0.002
21,82.0,4.177,0.41,99.59,0.002
22,82.0,4.116,0.21,99.79,0.001
23,82.0,3.981,0.21,99.79,0.001
24,82.0,4.069,0.21,99.79,0.001
25,82.0,3.986,0.21,99.79,0.001
26,81.0,3.999,0.41,99.59,0.002
27,81.0,4.578,0.62,99.38,0.003
28,81.0,4.458,0.41,99.59,0.002
29,81.0,4.327,0.41,99.59,0.002
30,81.0,4.327,0.41,99.59,0.002
