iter,fitness,time,XPL,XPT,DIV
0,49222.0,0.066,100.0,0.0,0.487
1,48858.0,0.102,78.03,21.97,0.38
2,47616.0,0.101,78.44,21.56,0.382
3,47616.0,0.103,78.85,21.15,0.384
4,47235.0,0.102,75.36,24.64,0.367
5,47235.0,0.099,77.41,22.59,0.377
6,47235.0,0.102,78.03,21.97,0.38
7,47235.0,0.101,78.23,21.77,0.381
8,47235.0,0.1,78.44,21.56,0.382
9,47235.0,0.102,76.59,23.41,0.373
10,47235.0,0.103,78.03,21.97,0.38
11,47235.0,0.099,78.03,21.97,0.38
12,47009.0,0.101,78.44,21.56,0.382
13,47009.0,0.101,76.8,23.2,0.374
14,47009.0,0.102,77.62,22.38,0.378
15,47009.0,0.102,77.82,22.18,0.379
16,47009.0,0.101,78.44,21.56,0.382
17,47009.0,0.101,76.39,23.61,0.372
18,47009.0,0.1,76.8,23.2,0.374
19,47009.0,0.1,78.03,21.97,0.38
20,47009.0,0.1,78.44,21.56,0.382
21,47009.0,0.1,78.64,21.36,0.383
22,47009.0,0.102,78.23,21.77,0.381
23,47009.0,0.104,78.23,21.77,0.381
24,47009.0,0.103,78.03,21.97,0.38
25,47009.0,0.103,78.64,21.36,0.383
26,47009.0,0.102,77.82,22.18,0.379
27,47009.0,0.104,78.23,21.77,0.381
28,47009.0,0.101,75.56,24.44,0.368
29,47009.0,0.1,77.41,22.59,0.377
30,47009.0,0.1,78.23,21.77,0.381
