iter,fitness,time,XPL,XPT,DIV
0,73510.0,0.111,100.0,0.0,0.488
1,27592.0,1.229,45.49,54.51,0.222
2,8143.0,1.247,16.39,83.61,0.08
3,1552.0,4.243,5.94,94.06,0.029
4,191.0,8.939,2.46,97.54,0.012
5,77.0,6.311,1.02,98.98,0.005
6,74.0,4.905,0.41,99.59,0.002
7,74.0,4.829,0.41,99.59,0.002
8,73.0,4.715,0.41,99.59,0.002
9,73.0,5.072,0.41,99.59,0.002
10,73.0,4.821,0.41,99.59,0.002
11,73.0,4.604,0.41,99.59,0.002
12,72.0,4.424,0.2,99.8,0.001
13,72.0,4.517,0.2,99.8,0.001
14,72.0,4.636,0.2,99.8,0.001
15,72.0,4.718,0.2,99.8,0.001
16,72.0,4.556,0.2,99.8,0.001
17,72.0,4.623,0.41,99.59,0.002
18,72.0,4.741,0.41,99.59,0.002
19,72.0,4.604,0.41,99.59,0.002
20,72.0,4.72,0.2,99.8,0.001
21,72.0,4.658,0.2,99.8,0.001
22,72.0,4.601,0.2,99.8,0.001
23,72.0,4.742,0.2,99.8,0.001
24,72.0,4.618,0.41,99.59,0.002
25,72.0,4.508,0.2,99.8,0.001
26,72.0,4.74,0.2,99.8,0.001
27,72.0,4.776,0.41,99.59,0.002
28,72.0,4.633,0.2,99.8,0.001
29,72.0,4.661,0.41,99.59,0.002
30,72.0,4.754,0.41,99.59,0.002
