iter,fitness,time,XPL,XPT,DIV
0,246980.0,0.513,100.0,0.0,0.487
1,170380.0,4.447,40.66,59.34,0.198
2,117181.0,4.498,28.34,71.66,0.138
3,79846.0,4.529,19.71,80.29,0.096
4,54133.0,4.429,13.76,86.24,0.067
5,36418.0,4.435,9.45,90.55,0.046
6,23721.0,4.437,6.37,93.63,0.031
7,14884.0,4.424,4.11,95.89,0.02
8,9453.0,4.623,2.67,97.33,0.013
9,5740.0,6.847,1.64,98.36,0.008
10,3389.0,21.733,1.44,98.56,0.007
11,1946.0,40.733,1.23,98.77,0.006
12,921.0,48.038,0.82,99.18,0.004
13,487.0,52.557,0.62,99.38,0.003
14,218.0,52.485,0.62,99.38,0.003
15,90.0,51.913,0.41,99.59,0.002
16,64.0,49.422,0.41,99.59,0.002
17,61.0,47.827,0.21,99.79,0.001
18,60.0,49.364,0.21,99.79,0.001
19,59.0,45.094,0.21,99.79,0.001
20,59.0,48.203,0.21,99.79,0.001
21,59.0,49.398,0.21,99.79,0.001
22,59.0,47.657,0.21,99.79,0.001
23,59.0,44.893,0.21,99.79,0.001
24,59.0,46.07,0.21,99.79,0.001
25,59.0,49.454,0.21,99.79,0.001
26,59.0,46.97,0.21,99.79,0.001
27,59.0,46.514,0.21,99.79,0.001
28,59.0,47.209,0.21,99.79,0.001
29,59.0,47.92,0.21,99.79,0.001
30,59.0,44.787,0.21,99.79,0.001
