iter,fitness,time,XPL,XPT,DIV
0,246455.0,0.498,100.0,0.0,0.487
1,96260.0,5.147,46.41,53.59,0.226
2,27527.0,5.101,17.25,82.75,0.084
3,6011.0,5.88,4.93,95.07,0.024
4,694.0,69.696,1.85,98.15,0.009
5,64.0,100.322,0.82,99.18,0.004
6,60.0,74.926,0.62,99.38,0.003
7,58.0,62.671,0.41,99.59,0.002
8,57.0,62.108,0.21,99.79,0.001
9,57.0,59.491,0.21,99.79,0.001
10,57.0,53.067,0.21,99.79,0.001
11,57.0,54.101,0.21,99.79,0.001
12,57.0,49.799,0.21,99.79,0.001
13,57.0,54.015,0.21,99.79,0.001
14,57.0,48.75,0.21,99.79,0.001
15,57.0,51.833,0.21,99.79,0.001
16,57.0,55.099,0.21,99.79,0.001
17,57.0,52.711,0.21,99.79,0.001
18,57.0,50.957,0.21,99.79,0.001
19,57.0,49.07,0.21,99.79,0.001
20,57.0,50.333,0.21,99.79,0.001
21,57.0,51.706,0.21,99.79,0.001
22,57.0,54.714,0.21,99.79,0.001
23,57.0,51.773,0.21,99.79,0.001
24,57.0,53.444,0.21,99.79,0.001
25,57.0,51.014,0.21,99.79,0.001
26,57.0,50.053,0.21,99.79,0.001
27,57.0,48.991,0.21,99.79,0.001
28,57.0,49.427,0.21,99.79,0.001
29,57.0,47.607,0.21,99.79,0.001
30,57.0,51.15,0.21,99.79,0.001
