iter,fitness,time,XPL,XPT,DIV
0,245783.0,0.624,100.0,0.0,0.488
1,152162.0,4.666,45.9,54.1,0.224
2,92399.0,4.537,28.69,71.31,0.14
3,54033.0,4.551,17.62,82.38,0.086
4,31274.0,5.184,10.45,89.55,0.051
5,17700.0,5.379,6.15,93.85,0.03
6,9742.0,24.061,3.89,96.11,0.019
7,5166.0,83.782,2.87,97.13,0.014
8,2614.0,132.596,2.05,97.95,0.01
9,1274.0,140.802,1.43,98.57,0.007
10,656.0,134.51,1.02,98.98,0.005
11,334.0,136.843,0.82,99.18,0.004
12,194.0,138.065,0.61,99.39,0.003
13,186.0,134.355,0.61,99.39,0.003
14,185.0,130.953,0.41,99.59,0.002
15,182.0,130.487,0.41,99.59,0.002
16,182.0,136.344,0.41,99.59,0.002
17,179.0,127.995,0.41,99.59,0.002
18,178.0,124.642,0.41,99.59,0.002
19,178.0,119.856,0.41,99.59,0.002
20,178.0,126.081,0.41,99.59,0.002
21,178.0,122.689,0.41,99.59,0.002
22,178.0,122.799,0.41,99.59,0.002
23,178.0,118.164,0.41,99.59,0.002
24,178.0,123.161,0.41,99.59,0.002
25,178.0,122.437,0.41,99.59,0.002
26,178.0,118.117,0.41,99.59,0.002
27,178.0,117.97,0.41,99.59,0.002
28,178.0,121.873,0.41,99.59,0.002
29,178.0,119.789,0.41,99.59,0.002
30,178.0,120.9,0.41,99.59,0.002
