iter,fitness,time,XPL,XPT,DIV
0,48764.0,0.067,100.0,0.0,0.487
1,17633.0,0.767,44.56,55.44,0.217
2,5030.0,2.084,18.07,81.93,0.088
3,1202.0,5.729,8.21,91.79,0.04
4,400.0,4.701,2.87,97.13,0.014
5,334.0,3.704,1.64,98.36,0.008
6,326.0,3.405,1.03,98.97,0.005
7,321.0,3.252,1.03,98.97,0.005
8,321.0,3.23,0.82,99.18,0.004
9,320.0,3.211,0.82,99.18,0.004
10,318.0,3.064,0.82,99.18,0.004
11,318.0,3.161,0.82,99.18,0.004
12,318.0,3.186,0.82,99.18,0.004
13,318.0,3.108,0.82,99.18,0.004
14,318.0,3.042,0.82,99.18,0.004
15,318.0,3.062,0.82,99.18,0.004
16,318.0,3.205,1.03,98.97,0.005
17,318.0,3.226,0.82,99.18,0.004
18,318.0,3.133,0.82,99.18,0.004
19,318.0,3.29,1.03,98.97,0.005
20,318.0,3.124,0.82,99.18,0.004
21,318.0,3.228,1.03,98.97,0.005
22,318.0,3.155,1.03,98.97,0.005
23,318.0,3.025,0.82,99.18,0.004
24,318.0,3.032,0.82,99.18,0.004
25,318.0,3.095,0.82,99.18,0.004
26,318.0,3.202,0.82,99.18,0.004
27,318.0,3.021,0.82,99.18,0.004
28,318.0,3.094,0.82,99.18,0.004
29,318.0,3.162,0.82,99.18,0.004
30,318.0,2.974,0.82,99.18,0.004
