iter,fitness,time,XPL,XPT,DIV
0,245671.0,0.541,100.0,0.0,0.488
1,117584.0,5.119,46.11,53.89,0.225
2,59926.0,5.124,22.34,77.66,0.109
3,27273.0,5.227,11.48,88.52,0.056
4,13154.0,11.807,5.33,94.67,0.026
5,5554.0,101.274,3.28,96.72,0.016
6,2198.0,170.65,2.25,97.75,0.011
7,658.0,139.058,1.23,98.77,0.006
8,253.0,130.746,0.82,99.18,0.004
9,203.0,121.955,0.61,99.39,0.003
10,189.0,122.304,0.61,99.39,0.003
11,184.0,105.111,0.41,99.59,0.002
12,179.0,102.287,0.41,99.59,0.002
13,177.0,108.925,0.41,99.59,0.002
14,176.0,111.177,0.41,99.59,0.002
15,174.0,103.456,0.41,99.59,0.002
16,173.0,101.034,0.2,99.8,0.001
17,173.0,107.914,0.2,99.8,0.001
18,173.0,103.723,0.2,99.8,0.001
19,173.0,104.444,0.2,99.8,0.001
20,172.0,104.515,0.2,99.8,0.001
21,172.0,100.634,0.2,99.8,0.001
22,172.0,95.033,0.2,99.8,0.001
23,172.0,95.6,0.2,99.8,0.001
24,172.0,104.278,0.2,99.8,0.001
25,172.0,96.186,0.2,99.8,0.001
26,172.0,97.556,0.2,99.8,0.001
27,172.0,95.134,0.2,99.8,0.001
28,172.0,91.484,0.2,99.8,0.001
29,172.0,93.912,0.2,99.8,0.001
30,172.0,93.891,0.2,99.8,0.001
