iter,fitness,time,XPL,XPT,DIV
0,47951.0,0.067,100.0,0.0,0.488
1,15291.0,0.799,43.85,56.15,0.214
2,2846.0,2.718,14.14,85.86,0.069
3,361.0,4.32,4.3,95.7,0.021
4,332.0,2.629,1.02,98.98,0.005
5,326.0,2.243,0.82,99.18,0.004
6,324.0,2.225,1.02,98.98,0.005
7,323.0,2.197,0.82,99.18,0.004
8,321.0,2.161,0.61,99.39,0.003
9,321.0,2.147,0.82,99.18,0.004
10,321.0,2.117,0.61,99.39,0.003
11,321.0,2.131,0.61,99.39,0.003
12,321.0,2.129,0.61,99.39,0.003
13,321.0,2.142,0.61,99.39,0.003
14,321.0,2.185,0.82,99.18,0.004
15,321.0,2.096,0.61,99.39,0.003
16,321.0,2.253,0.82,99.18,0.004
17,321.0,2.227,0.61,99.39,0.003
18,321.0,2.142,0.82,99.18,0.004
19,320.0,2.166,0.61,99.39,0.003
20,320.0,2.263,0.82,99.18,0.004
21,320.0,2.195,0.61,99.39,0.003
22,319.0,2.202,0.82,99.18,0.004
23,318.0,2.271,0.82,99.18,0.004
24,318.0,2.206,0.82,99.18,0.004
25,318.0,2.261,0.82,99.18,0.004
26,318.0,2.152,0.82,99.18,0.004
27,318.0,2.077,0.61,99.39,0.003
28,318.0,2.149,0.82,99.18,0.004
29,318.0,2.265,1.02,98.98,0.005
30,318.0,2.178,0.82,99.18,0.004
