iter,fitness,time,XPL,XPT,DIV
0,23179.0,0.033,100.0,0.0,0.488
1,11066.0,0.468,45.7,54.3,0.223
2,5349.0,1.055,25.2,74.8,0.123
3,2391.0,2.134,15.16,84.84,0.074
4,1096.0,2.216,9.02,90.98,0.044
5,686.0,2.091,4.3,95.7,0.021
6,577.0,1.796,2.25,97.75,0.011
7,540.0,1.723,2.25,97.75,0.011
8,528.0,1.757,1.84,98.16,0.009
9,525.0,1.726,1.64,98.36,0.008
10,525.0,1.757,1.43,98.57,0.007
11,525.0,1.686,1.64,98.36,0.008
12,524.0,1.758,1.64,98.36,0.008
13,524.0,1.659,1.64,98.36,0.008
14,524.0,1.686,1.23,98.77,0.006
15,523.0,1.786,1.64,98.36,0.008
16,523.0,1.775,1.84,98.16,0.009
17,523.0,1.76,1.43,98.57,0.007
18,523.0,1.662,1.43,98.57,0.007
19,523.0,1.641,1.43,98.57,0.007
20,523.0,1.816,1.43,98.57,0.007
21,523.0,1.764,1.64,98.36,0.008
22,522.0,1.722,1.43,98.57,0.007
23,522.0,1.643,1.23,98.77,0.006
24,522.0,1.697,1.43,98.57,0.007
25,522.0,1.707,1.43,98.57,0.007
26,522.0,1.691,1.64,98.36,0.008
27,522.0,1.817,1.84,98.16,0.009
28,522.0,1.719,1.43,98.57,0.007
29,522.0,1.688,1.64,98.36,0.008
30,522.0,1.674,1.43,98.57,0.007
